model_name,test_fold,val_fold,participant_emb_dim,hyper_hidden_dim,hidden_dim,n_epochs,lr,patience,best_val_loss,test_accuracy,test_balanced_accuracy,test_auc,n_pred_0,n_pred_1,model_path
HyperRNN,2,3,4,4,16,400,0.005,50,0.31668141910008024,0.8737201365187713,0.8737898011254412,0.9474728542635118,1172,1172,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_4hyperh_16hidden.pt
HyperRNN,3,4,4,4,16,400,0.005,50,0.3365729195731027,0.8660944206008584,0.8665927199452794,0.9390719686465901,1197,1133,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_4hyperh_16hidden.pt
HyperRNN,4,0,4,4,16,400,0.005,50,0.30286052184445517,0.871948608137045,0.8712650646678424,0.9477873309817755,1242,1093,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_4hyperh_16hidden.pt
HyperRNN,0,1,4,4,32,400,0.005,50,0.3199347129889897,0.866695242177454,0.866913234559191,0.9411669165417293,1080,1253,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_4hyperh_32hidden.pt
HyperRNN,1,2,4,4,32,400,0.005,50,0.30921959238392965,0.860445205479452,0.8604297098055083,0.9359789418592123,1211,1125,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_4hyperh_32hidden.pt
HyperRNN,2,3,4,4,32,400,0.005,50,0.31841565455709187,0.8681740614334471,0.8683067701233791,0.9430988081507112,1183,1161,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_4hyperh_32hidden.pt
HyperRNN,3,4,4,4,32,400,0.005,50,0.3169239354985101,0.8660944206008584,0.8672656351099033,0.9439029079548186,1171,1159,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_4hyperh_32hidden.pt
HyperRNN,4,0,4,4,32,400,0.005,50,0.35094418057373594,0.8526766595289079,0.8520833333333333,0.92641240446796,1235,1100,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_4hyperh_32hidden.pt
HyperRNN,0,1,4,4,64,400,0.005,50,0.29667157786233084,0.861551650235748,0.8617408207660875,0.9428329952670723,1092,1241,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_4hyperh_64hidden.pt
HyperRNN,1,2,4,4,64,400,0.005,50,0.314872858779771,0.8613013698630136,0.8613063993203457,0.929910285928327,1155,1181,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_4hyperh_64hidden.pt
HyperRNN,2,3,4,4,64,400,0.005,50,0.29682920234543936,0.8818259385665529,0.881763133060711,0.9515505400020972,1149,1195,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_4hyperh_64hidden.pt
HyperRNN,3,4,4,4,64,400,0.005,50,0.32705463256154743,0.8678111587982833,0.8688333056033128,0.9445048342669107,1177,1153,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_4hyperh_64hidden.pt
HyperRNN,4,0,4,4,64,400,0.005,50,0.34036130138805937,0.8633832976445396,0.8638025426219871,0.9364822163433274,1178,1157,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_4hyperh_64hidden.pt
HyperRNN,0,1,4,8,2,400,0.005,50,0.39601208908217295,0.8379768538362623,0.837885836493518,0.9098836611106211,1209,1124,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_8hyperh_2hidden.pt
HyperRNN,1,2,4,8,2,400,0.005,50,0.38711815220969065,0.8377568493150684,0.837757829914904,0.9060904998669572,1166,1170,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_8hyperh_2hidden.pt
HyperRNN,2,3,4,8,2,400,0.005,50,0.40371611288615633,0.8442832764505119,0.8440503652441369,0.9179227395057844,1121,1223,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_8hyperh_2hidden.pt
HyperRNN,3,4,4,8,2,400,0.005,50,0.3946749653135027,0.8381974248927039,0.8393452017821159,0.9102331170391733,1168,1162,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_8hyperh_2hidden.pt
HyperRNN,4,0,4,8,2,400,0.005,50,0.3814071672303336,0.8269807280513919,0.8273570693709582,0.9136522633744856,1177,1158,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_8hyperh_2hidden.pt
HyperRNN,0,1,4,8,4,400,0.005,50,0.29612102678843905,0.8598371195885126,0.8600405679513184,0.9399866243348913,1086,1247,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_8hyperh_4hidden.pt
HyperRNN,1,2,4,8,4,400,0.005,50,0.3011713432414191,0.8527397260273972,0.8527403511009564,0.9266065738519289,1167,1169,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_8hyperh_4hidden.pt
HyperRNN,2,3,4,8,4,400,0.005,50,0.29059130592005594,0.8771331058020477,0.8771218529003997,0.9489648503489335,1158,1186,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_8hyperh_4hidden.pt
HyperRNN,3,4,4,8,4,400,0.005,50,0.32838355217661175,0.8566523605150215,0.8588763795685208,0.933850590649437,1129,1201,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_8hyperh_4hidden.pt
HyperRNN,4,0,4,8,4,400,0.005,50,0.30556448442595346,0.8518201284796574,0.853424456202234,0.9354423868312758,1109,1226,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_8hyperh_4hidden.pt
HyperRNN,0,1,4,8,8,400,0.005,50,0.29507079081875937,0.8611230175739392,0.8612429079577858,0.9424475262368814,1121,1212,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_8hyperh_8hidden.pt
HyperRNN,1,2,4,8,8,400,0.005,50,0.29892882278987337,0.8570205479452054,0.8570057827789153,0.9335805069992222,1209,1127,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_8hyperh_8hidden.pt
HyperRNN,2,3,4,8,8,400,0.005,50,0.35244611331394743,0.8660409556313993,0.8661790919576386,0.9401002528165157,1184,1160,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_8hyperh_8hidden.pt
HyperRNN,3,4,4,8,8,400,0.005,50,0.2941116307462965,0.8695278969957082,0.8691069084724456,0.9465398480394875,1233,1097,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_8hyperh_8hidden.pt
HyperRNN,4,0,4,8,8,400,0.005,50,0.2987157425710133,0.8569593147751606,0.8563381834215167,0.9354938271604939,1237,1098,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_8hyperh_8hidden.pt
HyperRNN,0,1,4,8,16,400,0.005,50,0.2944610778774534,0.864123446206601,0.8642314871975776,0.9422259458506042,1126,1207,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_8hyperh_16hidden.pt
HyperRNN,1,2,4,8,16,400,0.005,50,0.2713259309530258,0.867722602739726,0.8677331345388547,0.9414509211470558,1140,1196,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_8hyperh_16hidden.pt
HyperRNN,2,3,4,8,16,400,0.005,50,0.3005690744944981,0.8715870307167235,0.8716737734903824,0.9524469027064182,1175,1169,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_8hyperh_16hidden.pt
HyperRNN,3,4,4,8,16,400,0.005,50,0.3226618894508907,0.8566523605150215,0.8560811935000832,0.9398336198768789,1237,1093,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_8hyperh_16hidden.pt
HyperRNN,4,0,4,8,16,400,0.005,50,0.32183058985642027,0.8535331905781585,0.8535695914168135,0.936522633744856,1199,1136,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_8hyperh_16hidden.pt
HyperRNN,0,1,4,8,32,400,0.005,50,0.31980844906398226,0.8602657522503214,0.860347399829497,0.9398330246641385,1137,1196,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_8hyperh_32hidden.pt
HyperRNN,1,2,4,8,32,400,0.005,50,0.332996849502836,0.8424657534246576,0.842458307769331,0.9268213481227042,1189,1147,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_8hyperh_32hidden.pt
HyperRNN,2,3,4,8,32,400,0.005,50,0.2884047712598528,0.8703071672354948,0.8707257115561614,0.9480415457924108,1232,1112,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_8hyperh_32hidden.pt
HyperRNN,3,4,4,8,32,400,0.005,50,0.3422373341662543,0.8639484978540772,0.8630155472981716,0.9421880834858484,1252,1078,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_8hyperh_32hidden.pt
HyperRNN,4,0,4,8,32,400,0.005,50,0.32337358381067005,0.8548179871520343,0.8530937683715462,0.9326763668430333,1300,1035,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_8hyperh_32hidden.pt
HyperRNN,0,1,4,8,64,400,0.005,50,0.33528935483523775,0.8499785683669095,0.8498879236852162,0.9299151894640916,1209,1124,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_8hyperh_64hidden.pt
HyperRNN,1,2,4,8,64,400,0.005,50,0.2988266497850418,0.860445205479452,0.8604495012912112,0.9306953481945401,1157,1179,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_8hyperh_64hidden.pt
HyperRNN,2,3,4,8,64,400,0.005,50,0.27975042377199444,0.882679180887372,0.8826864376172334,0.9538566169189006,1161,1183,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_8hyperh_64hidden.pt
HyperRNN,3,4,4,8,64,400,0.005,50,0.35017373093536924,0.8682403433476394,0.8679958589836023,0.9341397223300612,1226,1104,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_8hyperh_64hidden.pt
HyperRNN,4,0,4,8,64,400,0.005,50,0.3021632730960846,0.8616702355460385,0.861004556143445,0.9375815696649029,1240,1095,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_8hyperh_64hidden.pt
HyperRNN,0,1,4,16,2,400,0.005,50,0.37591623834201265,0.8341191598799829,0.8343265867066467,0.9023050974512744,1084,1249,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_16hyperh_2hidden.pt
HyperRNN,1,2,4,16,2,400,0.005,50,0.30819324936185566,0.8634417808219178,0.8634464453392151,0.9359877380750801,1156,1180,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_16hyperh_2hidden.pt
HyperRNN,2,3,4,16,2,400,0.005,50,0.3812809671674456,0.8476962457337884,0.8472892127736418,0.9284650134563629,1091,1253,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_16hyperh_2hidden.pt
HyperRNN,3,4,4,16,2,400,0.005,50,0.3873332738876343,0.8236051502145922,0.8237165622169227,0.9171704287061173,1206,1124,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_16hyperh_2hidden.pt
HyperRNN,4,0,4,16,2,400,0.005,50,0.33630657621792387,0.8423982869379015,0.8434284979423868,0.9234468694885363,1141,1194,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_16hyperh_2hidden.pt
HyperRNN,0,1,4,16,4,400,0.005,50,0.29744139313697815,0.8576939562794685,0.8577659699561984,0.941752653085222,1141,1192,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_16hyperh_4hidden.pt
HyperRNN,1,2,4,16,4,400,0.005,50,0.28275795919554575,0.8450342465753424,0.8450099433890208,0.9336948578055053,1235,1101,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_16hyperh_4hidden.pt
HyperRNN,2,3,4,16,4,400,0.005,50,0.31336761372429983,0.8703071672354948,0.8700616313073061,0.9431941968706675,1118,1226,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_16hyperh_4hidden.pt
HyperRNN,3,4,4,16,4,400,0.005,50,0.3444462035383497,0.8502145922746781,0.8520788272049988,0.9329809772059232,1142,1188,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_16hyperh_4hidden.pt
HyperRNN,4,0,4,16,4,400,0.005,50,0.3211802457060133,0.8552462526766595,0.8554600235155791,0.9344664902998235,1189,1146,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_16hyperh_4hidden.pt
HyperRNN,0,1,4,16,8,400,0.005,50,0.342004942042487,0.8581225889412774,0.8583546462063086,0.9277471558338478,1074,1259,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_16hyperh_8hidden.pt
HyperRNN,1,2,4,16,8,400,0.005,50,0.2742527744599751,0.8642979452054794,0.8642923480985147,0.9437745881721684,1184,1152,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_16hyperh_8hidden.pt
HyperRNN,2,3,4,16,8,400,0.005,50,0.3575896578175681,0.8617747440273038,0.8619470366875212,0.9393211235771789,1190,1154,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_16hyperh_8hidden.pt
HyperRNN,3,4,4,16,8,400,0.005,50,0.35963047615119387,0.8587982832618025,0.8591925018024513,0.9317290592128371,1200,1130,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_16hyperh_8hidden.pt
HyperRNN,4,0,4,16,8,400,0.005,50,0.30012152663299013,0.8561027837259101,0.8559689153439154,0.9400227807172251,1209,1126,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_16hyperh_8hidden.pt
HyperRNN,0,1,4,16,16,400,0.005,50,0.31111767675195423,0.8521217316759537,0.8523631566569656,0.9406701061234088,1070,1263,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_16hyperh_16hidden.pt
HyperRNN,1,2,4,16,16,400,0.005,50,0.27686555683612823,0.858304794520548,0.858288197750661,0.9410565574689769,1214,1122,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_16hyperh_16hidden.pt
HyperRNN,2,3,4,16,16,400,0.005,50,0.31414797476359774,0.8686006825938567,0.8685761886453928,0.9478289236074704,1156,1188,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_16hyperh_16hidden.pt
HyperRNN,3,4,4,16,16,400,0.005,50,0.3125799830470766,0.8592274678111588,0.8576821400181169,0.9418287024199063,1275,1055,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_16hyperh_16hidden.pt
HyperRNN,4,0,4,16,16,400,0.005,50,0.31256470935685293,0.8633832976445396,0.8631742357436802,0.9391460905349794,1214,1121,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_16hyperh_16hidden.pt
HyperRNN,0,1,4,16,32,400,0.005,50,0.30941162364823477,0.8611230175739392,0.8611808066554958,0.9425698915248257,1147,1186,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_16hyperh_32hidden.pt
HyperRNN,1,2,4,16,32,400,0.005,50,0.3154693139450891,0.8647260273972602,0.864712000897214,0.9362948726124687,1207,1129,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_16hyperh_32hidden.pt
HyperRNN,2,3,4,16,32,400,0.005,50,0.2972777954169682,0.8732935153583617,0.8733922267659291,0.949875048058439,1177,1167,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_16hyperh_32hidden.pt
HyperRNN,3,4,4,16,32,400,0.005,50,0.3525741164173399,0.8575107296137339,0.8563732830495627,0.9401345830329247,1259,1071,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_16hyperh_32hidden.pt
HyperRNN,4,0,4,16,32,400,0.005,50,0.29964885328497204,0.8603854389721627,0.8595605526161082,0.9387301587301587,1249,1086,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_16hyperh_32hidden.pt
HyperRNN,0,1,4,16,64,400,0.005,50,0.31682199239730835,0.8572653236176596,0.8573014963106682,0.9371637710556486,1156,1177,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_16hyperh_64hidden.pt
HyperRNN,1,2,4,16,64,400,0.005,50,0.31260611968381063,0.8642979452054794,0.8643011443143827,0.9358983098804228,1160,1176,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_16hyperh_64hidden.pt
HyperRNN,2,3,4,16,64,400,0.005,50,0.3493036414895739,0.8664675767918089,0.8665999673785141,0.9425272039891417,1183,1161,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_16hyperh_64hidden.pt
HyperRNN,3,4,4,16,64,400,0.005,50,0.36170244004045216,0.8609442060085837,0.8608544543656296,0.9310162128186642,1219,1111,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_16hyperh_64hidden.pt
HyperRNN,4,0,4,16,64,400,0.005,50,0.3586752159254892,0.8445396145610279,0.843775720164609,0.924081422692534,1244,1091,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_16hyperh_64hidden.pt
HyperRNN,0,1,4,32,2,400,0.005,50,0.33970424958637785,0.8366909558508359,0.8369223476497045,0.9233809565805333,1074,1259,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_32hyperh_2hidden.pt
HyperRNN,1,2,4,32,2,400,0.005,50,0.35037228890827726,0.8540239726027398,0.8540278971986252,0.9185668325486376,1158,1178,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_32hyperh_2hidden.pt
HyperRNN,2,3,4,32,2,400,0.005,50,0.40855291060038973,0.8442832764505119,0.8444115316952687,0.9139972388242285,1183,1161,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_32hyperh_2hidden.pt
HyperRNN,3,4,4,32,2,400,0.005,50,0.39493376442364286,0.8326180257510729,0.834082043887379,0.911532730667554,1155,1175,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_32hyperh_2hidden.pt
HyperRNN,4,0,4,32,2,400,0.005,50,0.35814516459192547,0.8291220556745182,0.8303222369194592,0.9148478835978835,1130,1205,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_32hyperh_2hidden.pt
HyperRNN,0,1,4,32,4,400,0.005,50,0.31093055861336844,0.8585512216030862,0.8588286738983449,0.9393104918129171,1055,1278,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_32hyperh_4hidden.pt
HyperRNN,1,2,4,32,4,400,0.005,50,0.3061927706003189,0.8617294520547946,0.861734115316924,0.9323527018676564,1156,1180,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_32hyperh_4hidden.pt
HyperRNN,2,3,4,32,4,400,0.005,50,0.32819139105933054,0.8630546075085325,0.8629067491524238,0.9395737944613378,1135,1209,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_32hyperh_4hidden.pt
HyperRNN,3,4,4,32,4,400,0.005,50,0.30701411834784914,0.867381974248927,0.8668238034496145,0.9467683434085741,1238,1092,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_32hyperh_4hidden.pt
HyperRNN,4,0,4,32,4,400,0.005,50,0.36935349873134066,0.8329764453961456,0.8326297031158142,0.9139432686654909,1219,1116,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_32hyperh_4hidden.pt
HyperRNN,0,1,4,32,8,400,0.005,50,0.3030231999499457,0.8619802828975568,0.8621814092953524,0.943342299438516,1087,1246,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_32hyperh_8hidden.pt
HyperRNN,1,2,4,32,8,400,0.005,50,0.2815195492335728,0.8617294520547946,0.8617150568492101,0.9417250698749398,1208,1128,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_32hyperh_8hidden.pt
HyperRNN,2,3,4,32,8,400,0.005,50,0.3230006439345224,0.859641638225256,0.8596562510922372,0.9385252466999872,1163,1181,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_32hyperh_8hidden.pt
HyperRNN,3,4,4,32,8,400,0.005,50,0.3275283362184252,0.8592274678111588,0.8586656314125672,0.9413768879522304,1237,1093,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_32hyperh_8hidden.pt
HyperRNN,4,0,4,32,8,400,0.005,50,0.3149403078215463,0.8552462526766595,0.8550411522633745,0.9327380952380953,1213,1122,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_32hyperh_8hidden.pt
HyperRNN,0,1,4,32,16,400,0.005,50,0.3202883516039167,0.8499785683669095,0.8499882411735309,0.9349523767528001,1167,1166,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_32hyperh_16hidden.pt
HyperRNN,1,2,4,32,16,400,0.005,50,0.30456989790712086,0.8578767123287672,0.8578722100419066,0.9363263923859956,1181,1155,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_32hyperh_16hidden.pt
HyperRNN,2,3,4,32,16,400,0.005,50,0.30214312246867586,0.8762798634812287,0.8760820430370604,0.9473294071044936,1126,1218,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_32hyperh_16hidden.pt
HyperRNN,3,4,4,32,16,400,0.005,50,0.323687698159899,0.8656652360515021,0.8649455567263786,0.9436714547168766,1244,1086,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_32hyperh_16hidden.pt
HyperRNN,4,0,4,32,16,400,0.005,50,0.33687756742749897,0.8441113490364026,0.84388778659612,0.9278556731334509,1213,1122,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_32hyperh_16hidden.pt
HyperRNN,0,1,4,32,32,400,0.005,50,0.31077503306525095,0.8568366909558508,0.8570281035952612,0.9399800099950024,1091,1242,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_32hyperh_32hidden.pt
HyperRNN,1,2,4,32,32,400,0.005,50,0.3138785575117384,0.8471746575342466,0.8471763780554938,0.9289918143881171,1164,1172,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_32hyperh_32hidden.pt
HyperRNN,2,3,4,32,32,400,0.005,50,0.3099868425301143,0.8630546075085325,0.8636290820546877,0.9459852271270957,1259,1085,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_32hyperh_32hidden.pt
HyperRNN,3,4,4,32,32,400,0.005,50,0.3744380346366337,0.8515021459227468,0.8503946906254044,0.9270489712162387,1257,1073,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_32hyperh_32hidden.pt
HyperRNN,4,0,4,32,32,400,0.005,50,0.36134807552610126,0.8475374732334047,0.8469705320399765,0.9285953115814226,1233,1102,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_32hyperh_32hidden.pt
HyperRNN,0,1,4,32,64,400,0.005,50,0.3141007849148342,0.8521217316759537,0.8521625216803363,0.9398624217303113,1154,1179,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_32hyperh_64hidden.pt
HyperRNN,1,2,4,32,64,400,0.005,50,0.31648008099624086,0.8540239726027398,0.8540249651266691,0.9256016061890175,1166,1170,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_32hyperh_64hidden.pt
HyperRNN,2,3,4,32,64,400,0.005,50,0.3250512054988316,0.8587883959044369,0.8587911991891231,0.9373594654736523,1161,1183,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_32hyperh_64hidden.pt
HyperRNN,3,4,4,32,64,400,0.005,50,0.37027765597615925,0.851931330472103,0.8493501931858096,0.92780544617603,1314,1016,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_32hyperh_64hidden.pt
HyperRNN,4,0,4,32,64,400,0.005,50,0.33456225267478396,0.8475374732334047,0.846900720164609,0.9241865079365079,1237,1098,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_32hyperh_64hidden.pt
HyperRNN,0,1,4,64,2,400,0.005,50,0.359771158014025,0.8328332618945564,0.83298571302584,0.9059198342005468,1107,1226,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_64hyperh_2hidden.pt
HyperRNN,1,2,4,64,2,400,0.005,50,0.3889005993093763,0.836472602739726,0.8364739489071802,0.9068040928792434,1165,1171,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_64hyperh_2hidden.pt
HyperRNN,2,3,4,64,2,400,0.005,50,0.3963973181588309,0.8417235494880546,0.8416765696177462,0.9200132816049771,1153,1191,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_64hyperh_2hidden.pt
HyperRNN,3,4,4,64,2,400,0.005,50,0.36126976779529024,0.8377682403433476,0.8394062078272605,0.9215288484646811,1149,1181,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_64hyperh_2hidden.pt
HyperRNN,4,0,4,64,2,400,0.005,50,0.3465314209461212,0.8364025695931477,0.8370737801293356,0.9220686360964138,1161,1174,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_64hyperh_2hidden.pt
HyperRNN,0,1,4,64,4,400,0.005,50,0.30988890145506176,0.8645520788684098,0.8645717582385277,0.9401659464385453,1163,1170,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_64hyperh_4hidden.pt
HyperRNN,1,2,4,64,4,400,0.005,50,0.3140376933983394,0.8613013698630136,0.8612961370684997,0.9330923170185519,1183,1153,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_64hyperh_4hidden.pt
HyperRNN,2,3,4,64,4,400,0.005,50,0.33049728189195904,0.8694539249146758,0.8696392995700954,0.9428468654247201,1192,1152,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_64hyperh_4hidden.pt
HyperRNN,3,4,4,64,4,400,0.005,50,0.32703923753329683,0.8506437768240344,0.8527942617344204,0.9358427153236094,1131,1199,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_64hyperh_4hidden.pt
HyperRNN,4,0,4,64,4,400,0.005,50,0.3453584313392639,0.8462526766595289,0.8473416372721928,0.9207951205173427,1138,1197,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_64hyperh_4hidden.pt
HyperRNN,0,1,4,64,8,400,0.005,50,0.3212502598762512,0.8576939562794685,0.85792361172355,0.9372769497604139,1075,1258,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_64hyperh_8hidden.pt
