correct,stim_color,stim_word,key_press,trial_type,worker_id
1.0,blue,red,71,incongruent,s621
1.0,red,red,89,congruent,s621
1.0,red,red,89,congruent,s621
1.0,red,blue,89,incongruent,s621
1.0,blue,blue,71,congruent,s621
1.0,blue,blue,71,congruent,s621
1.0,red,green,89,incongruent,s621
1.0,green,green,82,congruent,s621
1.0,red,blue,89,incongruent,s621
1.0,red,blue,89,incongruent,s621
1.0,red,green,89,incongruent,s621
1.0,green,green,82,congruent,s621
1.0,red,red,89,congruent,s621
1.0,blue,green,71,incongruent,s621
1.0,blue,blue,71,congruent,s621
1.0,blue,blue,71,congruent,s621
1.0,green,blue,82,incongruent,s621
1.0,blue,green,71,incongruent,s621
1.0,green,green,82,congruent,s621
1.0,green,blue,82,incongruent,s621
1.0,green,blue,82,incongruent,s621
1.0,green,red,82,incongruent,s621
1.0,red,blue,89,incongruent,s621
1.0,blue,blue,71,congruent,s621
1.0,blue,red,71,incongruent,s621
1.0,blue,blue,71,congruent,s621
1.0,blue,blue,71,congruent,s621
1.0,green,green,82,congruent,s621
1.0,red,red,89,congruent,s621
1.0,green,green,82,congruent,s621
1.0,blue,green,71,incongruent,s621
1.0,red,red,89,congruent,s621
1.0,green,red,82,incongruent,s621
1.0,green,blue,82,incongruent,s621
1.0,blue,red,71,incongruent,s621
1.0,green,red,82,incongruent,s621
1.0,green,green,82,congruent,s621
1.0,green,blue,82,incongruent,s621
1.0,red,red,89,congruent,s621
1.0,blue,blue,71,congruent,s621
1.0,green,green,82,congruent,s621
1.0,green,blue,82,incongruent,s621
1.0,red,red,89,congruent,s621
1.0,red,red,89,congruent,s621
1.0,red,green,89,incongruent,s621
1.0,blue,red,71,incongruent,s621
1.0,blue,red,71,incongruent,s621
1.0,blue,red,71,incongruent,s621
1.0,green,green,82,congruent,s621
1.0,green,green,82,congruent,s621
1.0,red,red,89,congruent,s621
1.0,green,green,82,congruent,s621
1.0,red,red,89,congruent,s621
1.0,green,red,82,incongruent,s621
1.0,green,green,82,congruent,s621
1.0,blue,green,71,incongruent,s621
1.0,red,green,89,incongruent,s621
1.0,green,blue,82,incongruent,s621
1.0,blue,blue,71,congruent,s621
1.0,green,red,82,incongruent,s621
1.0,green,green,82,congruent,s621
0.0,blue,blue,89,congruent,s621
1.0,red,green,89,incongruent,s621
1.0,red,blue,89,incongruent,s621
1.0,blue,green,71,incongruent,s621
1.0,blue,blue,71,congruent,s621
1.0,red,red,89,congruent,s621
1.0,blue,green,71,incongruent,s621
1.0,green,green,82,congruent,s621
1.0,green,red,82,incongruent,s621
1.0,red,red,89,congruent,s621
1.0,green,red,82,incongruent,s621
1.0,blue,blue,71,congruent,s621
1.0,red,green,89,incongruent,s621
1.0,blue,green,71,incongruent,s621
1.0,red,red,89,congruent,s621
1.0,blue,blue,71,congruent,s621
1.0,red,red,89,congruent,s621
1.0,blue,blue,71,congruent,s621
1.0,red,red,89,congruent,s621
1.0,red,blue,89,incongruent,s621
1.0,red,green,89,incongruent,s621
1.0,green,blue,82,incongruent,s621
1.0,red,blue,89,incongruent,s621
1.0,red,red,89,congruent,s621
1.0,blue,red,71,incongruent,s621
1.0,blue,blue,71,congruent,s621
1.0,green,green,82,congruent,s621
1.0,green,green,82,congruent,s621
1.0,blue,blue,71,congruent,s621
1.0,blue,green,71,incongruent,s621
1.0,blue,red,71,incongruent,s621
1.0,red,green,89,incongruent,s621
1.0,green,green,82,congruent,s621
1.0,green,red,82,incongruent,s621
1.0,red,blue,89,incongruent,s622
1.0,green,green,82,congruent,s622
1.0,green,blue,82,incongruent,s622
1.0,green,blue,82,incongruent,s622
1.0,green,green,82,congruent,s622
1.0,blue,blue,71,congruent,s622
1.0,blue,blue,71,congruent,s622
1.0,red,red,89,congruent,s622
1.0,green,green,82,congruent,s622
1.0,red,green,89,incongruent,s622
1.0,green,red,82,incongruent,s622
1.0,blue,green,71,incongruent,s622
1.0,blue,green,71,incongruent,s622
1.0,blue,blue,71,congruent,s622
1.0,red,blue,89,incongruent,s622
1.0,green,green,82,congruent,s622
1.0,red,red,89,congruent,s622
1.0,blue,blue,71,congruent,s622
1.0,blue,blue,71,congruent,s622
1.0,green,blue,82,incongruent,s622
1.0,blue,red,71,incongruent,s622
1.0,blue,red,71,incongruent,s622
1.0,red,red,89,congruent,s622
1.0,green,red,82,incongruent,s622
1.0,red,blue,89,incongruent,s622
1.0,red,green,89,incongruent,s622
1.0,blue,blue,71,congruent,s622
1.0,red,red,89,congruent,s622
1.0,red,blue,89,incongruent,s622
1.0,red,red,89,congruent,s622
1.0,red,red,89,congruent,s622
1.0,red,green,89,incongruent,s622
1.0,blue,blue,71,congruent,s622
1.0,blue,green,71,incongruent,s622
1.0,blue,red,71,incongruent,s622
1.0,red,blue,89,incongruent,s622
1.0,red,red,89,congruent,s622
1.0,red,red,89,congruent,s622
1.0,blue,red,71,incongruent,s622
0.0,red,red,71,congruent,s622
1.0,blue,blue,71,congruent,s622
0.0,red,green,82,incongruent,s622
1.0,red,blue,89,incongruent,s622
1.0,green,green,82,congruent,s622
1.0,red,blue,89,incongruent,s622
1.0,blue,green,71,incongruent,s622
1.0,blue,red,71,incongruent,s622
1.0,green,blue,82,incongruent,s622
1.0,blue,blue,71,congruent,s622
1.0,blue,red,71,incongruent,s622
1.0,blue,blue,71,congruent,s622
1.0,green,green,82,congruent,s622
1.0,green,green,82,congruent,s622
1.0,green,green,82,congruent,s622
1.0,red,red,89,congruent,s622
1.0,blue,red,71,incongruent,s622
1.0,blue,blue,71,congruent,s622
1.0,green,blue,82,incongruent,s622
1.0,green,red,82,incongruent,s622
1.0,green,red,82,incongruent,s622
1.0,red,green,89,incongruent,s622
1.0,blue,blue,71,congruent,s622
1.0,green,red,82,incongruent,s622
1.0,green,green,82,congruent,s622
1.0,blue,blue,71,congruent,s622
1.0,green,green,82,congruent,s622
1.0,green,red,82,incongruent,s622
1.0,green,green,82,congruent,s622
1.0,green,green,82,congruent,s622
1.0,green,blue,82,incongruent,s622
1.0,red,green,89,incongruent,s622
1.0,blue,green,71,incongruent,s622
1.0,green,blue,82,incongruent,s622
1.0,red,red,89,congruent,s622
1.0,blue,blue,71,congruent,s622
1.0,green,green,82,congruent,s622
1.0,blue,blue,71,congruent,s622
1.0,red,red,89,congruent,s622
1.0,green,red,82,incongruent,s622
1.0,green,green,82,congruent,s622
1.0,blue,green,71,incongruent,s622
1.0,green,blue,82,incongruent,s622
1.0,blue,red,71,incongruent,s622
1.0,red,red,89,congruent,s622
1.0,red,green,89,incongruent,s622
1.0,green,green,82,congruent,s622
1.0,red,red,89,congruent,s622
1.0,blue,green,71,incongruent,s622
0.0,green,red,89,incongruent,s622
1.0,red,blue,89,incongruent,s622
1.0,blue,blue,71,congruent,s622
1.0,red,red,89,congruent,s622
1.0,red,green,89,incongruent,s622
1.0,green,green,82,congruent,s622
1.0,blue,green,71,incongruent,s622
1.0,red,red,89,congruent,s622
1.0,green,blue,82,incongruent,s623
1.0,red,red,89,congruent,s623
1.0,blue,blue,71,congruent,s623
1.0,blue,blue,71,congruent,s623
1.0,red,red,89,congruent,s623
1.0,blue,blue,71,congruent,s623
1.0,blue,green,71,incongruent,s623
1.0,blue,blue,71,congruent,s623
1.0,blue,green,71,incongruent,s623
0.0,green,red,89,incongruent,s623
1.0,blue,red,71,incongruent,s623
1.0,red,red,89,congruent,s623
1.0,red,blue,89,incongruent,s623
1.0,blue,blue,71,congruent,s623
1.0,blue,blue,71,congruent,s623
0.0,red,green,82,incongruent,s623
1.0,blue,red,71,incongruent,s623
1.0,blue,green,71,incongruent,s623
0.0,red,red,71,congruent,s623
1.0,green,green,82,congruent,s623
1.0,blue,red,71,incongruent,s623
1.0,green,green,82,congruent,s623
1.0,green,blue,82,incongruent,s623
1.0,blue,blue,71,congruent,s623
1.0,green,red,82,incongruent,s623
1.0,green,green,82,congruent,s623
0.0,green,blue,71,incongruent,s623
1.0,red,blue,89,incongruent,s623
1.0,red,red,89,congruent,s623
0.0,blue,blue,89,congruent,s623
1.0,red,red,89,congruent,s623
1.0,blue,blue,71,congruent,s623
0.0,red,red,82,congruent,s623
0.0,green,blue,71,incongruent,s623
1.0,red,green,89,incongruent,s623
1.0,red,green,89,incongruent,s623
1.0,green,blue,82,incongruent,s623
1.0,red,red,89,congruent,s623
1.0,red,blue,89,incongruent,s623
0.0,red,red,-1,congruent,s623
1.0,red,red,89,congruent,s623
1.0,red,red,89,congruent,s623
1.0,green,green,82,congruent,s623
0.0,red,blue,71,incongruent,s623
1.0,red,green,89,incongruent,s623
1.0,blue,red,71,incongruent,s623
1.0,green,green,82,congruent,s623
1.0,red,green,89,incongruent,s623
1.0,red,green,89,incongruent,s623
1.0,blue,red,71,incongruent,s623
1.0,blue,blue,71,congruent,s623
1.0,green,green,82,congruent,s623
1.0,green,red,82,incongruent,s623
1.0,blue,blue,71,congruent,s623
0.0,green,green,-1,congruent,s623
1.0,red,green,89,incongruent,s623
1.0,blue,blue,71,congruent,s623
1.0,green,red,82,incongruent,s623
1.0,green,red,82,incongruent,s623
1.0,blue,green,71,incongruent,s623
1.0,red,red,89,congruent,s623
0.0,green,green,-1,congruent,s623
0.0,red,blue,-1,incongruent,s623
1.0,blue,blue,71,congruent,s623
1.0,red,red,89,congruent,s623
1.0,green,blue,82,incongruent,s623
1.0,green,blue,82,incongruent,s623
1.0,green,green,82,congruent,s623
1.0,green,red,82,incongruent,s623
1.0,green,blue,82,incongruent,s623
0.0,blue,red,89,incongruent,s623
1.0,blue,red,71,incongruent,s623
1.0,blue,blue,71,congruent,s623
1.0,blue,red,71,incongruent,s623
1.0,blue,blue,71,congruent,s623
1.0,red,red,89,congruent,s623
1.0,green,green,82,congruent,s623
1.0,green,green,82,congruent,s623
1.0,green,green,82,congruent,s623
1.0,red,blue,89,incongruent,s623
1.0,red,red,89,congruent,s623
1.0,green,red,82,incongruent,s623
1.0,blue,green,71,incongruent,s623
0.0,blue,green,-1,incongruent,s623
0.0,red,green,-1,incongruent,s623
1.0,green,green,82,congruent,s623
1.0,red,blue,89,incongruent,s623
1.0,green,green,82,congruent,s623
1.0,blue,blue,71,congruent,s623
1.0,green,green,82,congruent,s623
1.0,blue,green,71,incongruent,s623
1.0,red,red,89,congruent,s623
1.0,green,green,82,congruent,s623
1.0,red,blue,89,incongruent,s623
1.0,green,red,82,incongruent,s623
1.0,blue,green,71,incongruent,s623
1.0,green,green,82,congruent,s624
1.0,blue,red,71,incongruent,s624
1.0,green,green,82,congruent,s624
1.0,red,red,89,congruent,s624
1.0,blue,blue,71,congruent,s624
1.0,red,red,89,congruent,s624
1.0,green,green,82,congruent,s624
1.0,blue,green,71,incongruent,s624
1.0,red,red,89,congruent,s624
1.0,red,green,89,incongruent,s624
1.0,green,red,82,incongruent,s624
1.0,blue,red,71,incongruent,s624
1.0,blue,green,71,incongruent,s624
1.0,red,red,89,congruent,s624
1.0,green,red,82,incongruent,s624
1.0,green,green,82,congruent,s624
1.0,green,green,82,congruent,s624
0.0,red,red,71,congruent,s624
1.0,red,blue,89,incongruent,s624
1.0,blue,blue,71,congruent,s624
1.0,green,green,82,congruent,s624
1.0,green,red,82,incongruent,s624
1.0,red,blue,89,incongruent,s624
1.0,green,red,82,incongruent,s624
1.0,green,blue,82,incongruent,s624
0.0,blue,blue,89,congruent,s624
1.0,blue,blue,71,congruent,s624
1.0,blue,blue,71,congruent,s624
1.0,blue,blue,71,congruent,s624
1.0,blue,blue,71,congruent,s624
1.0,blue,red,71,incongruent,s624
1.0,blue,blue,71,congruent,s624
1.0,green,blue,82,incongruent,s624
1.0,red,green,89,incongruent,s624
1.0,blue,green,71,incongruent,s624
1.0,green,green,82,congruent,s624
1.0,green,blue,82,incongruent,s624
1.0,green,green,82,congruent,s624
1.0,red,red,89,congruent,s624
1.0,red,blue,89,incongruent,s624
1.0,green,blue,82,incongruent,s624
1.0,green,blue,82,incongruent,s624
1.0,blue,blue,71,congruent,s624
1.0,red,red,89,congruent,s624
0.0,red,blue,71,incongruent,s624
1.0,red,red,89,congruent,s624
1.0,red,green,89,incongruent,s624
1.0,red,red,89,congruent,s624
1.0,blue,green,71,incongruent,s624
1.0,blue,blue,71,congruent,s624
1.0,red,blue,89,incongruent,s624
1.0,red,green,89,incongruent,s624
1.0,blue,blue,71,congruent,s624
1.0,red,red,89,congruent,s624
1.0,red,red,89,congruent,s624
1.0,green,green,82,congruent,s624
1.0,green,green,82,congruent,s624
1.0,green,red,82,incongruent,s624
1.0,green,blue,82,incongruent,s624
1.0,green,red,82,incongruent,s624
1.0,red,green,89,incongruent,s624
0.0,green,green,71,congruent,s624
0.0,blue,red,89,incongruent,s624
1.0,green,green,82,congruent,s624
1.0,blue,blue,71,congruent,s624
1.0,red,red,89,congruent,s624
1.0,green,green,82,congruent,s624
1.0,blue,green,71,incongruent,s624
1.0,red,blue,89,incongruent,s624
1.0,red,blue,89,incongruent,s624
1.0,green,green,82,congruent,s624
1.0,red,blue,89,incongruent,s624
0.0,green,blue,89,incongruent,s624
0.0,green,red,89,incongruent,s624
1.0,red,red,89,congruent,s624
1.0,green,green,82,congruent,s624
1.0,blue,green,71,incongruent,s624
1.0,blue,blue,71,congruent,s624
1.0,blue,blue,71,congruent,s624
0.0,green,blue,89,incongruent,s624
1.0,green,green,82,congruent,s624
1.0,blue,green,71,incongruent,s624
1.0,red,green,89,incongruent,s624
1.0,blue,red,71,incongruent,s624
1.0,red,red,89,congruent,s624
1.0,red,red,89,congruent,s624
1.0,blue,red,71,incongruent,s624
1.0,blue,blue,71,congruent,s624
1.0,blue,blue,71,congruent,s624
0.0,red,green,82,incongruent,s624
0.0,blue,green,82,incongruent,s624
1.0,red,red,89,congruent,s624
1.0,red,green,89,incongruent,s624
1.0,green,red,82,incongruent,s624
1.0,blue,red,71,incongruent,s624
1.0,blue,red,71,incongruent,s624
1.0,green,red,82,incongruent,s626
1.0,blue,blue,71,congruent,s626
1.0,red,blue,89,incongruent,s626
1.0,red,blue,89,incongruent,s626
1.0,red,red,89,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,green,green,82,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,red,red,89,congruent,s626
1.0,red,green,89,incongruent,s626
1.0,green,red,82,incongruent,s626
1.0,blue,red,71,incongruent,s626
1.0,blue,red,71,incongruent,s626
1.0,blue,blue,71,congruent,s626
1.0,red,green,89,incongruent,s626
1.0,blue,blue,71,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,green,green,82,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,red,blue,89,incongruent,s626
1.0,blue,red,71,incongruent,s626
0.0,blue,green,89,incongruent,s626
1.0,red,red,89,congruent,s626
1.0,blue,green,71,incongruent,s626
1.0,red,green,89,incongruent,s626
1.0,green,blue,82,incongruent,s626
1.0,green,green,82,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,red,green,89,incongruent,s626
1.0,green,green,82,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,red,green,89,incongruent,s626
1.0,red,red,89,congruent,s626
1.0,green,red,82,incongruent,s626
1.0,blue,green,71,incongruent,s626
1.0,red,blue,89,incongruent,s626
1.0,red,red,89,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,blue,green,71,incongruent,s626
1.0,red,red,89,congruent,s626
1.0,red,red,89,congruent,s626
1.0,red,blue,89,incongruent,s626
1.0,blue,red,71,incongruent,s626
1.0,red,red,89,congruent,s626
1.0,red,blue,89,incongruent,s626
1.0,green,blue,82,incongruent,s626
1.0,red,blue,89,incongruent,s626
1.0,green,blue,82,incongruent,s626
1.0,green,green,82,congruent,s626
1.0,green,blue,82,incongruent,s626
1.0,green,green,82,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,green,green,82,congruent,s626
1.0,red,red,89,congruent,s626
1.0,green,green,82,congruent,s626
1.0,blue,red,71,incongruent,s626
1.0,blue,blue,71,congruent,s626
1.0,green,blue,82,incongruent,s626
1.0,blue,green,71,incongruent,s626
1.0,red,green,89,incongruent,s626
1.0,red,green,89,incongruent,s626
1.0,red,red,89,congruent,s626
1.0,green,blue,82,incongruent,s626
1.0,green,green,82,congruent,s626
1.0,green,green,82,congruent,s626
0.0,red,red,71,congruent,s626
0.0,blue,red,89,incongruent,s626
1.0,blue,blue,71,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,blue,green,71,incongruent,s626
1.0,blue,red,71,incongruent,s626
1.0,green,red,82,incongruent,s626
1.0,green,red,82,incongruent,s626
1.0,red,red,89,congruent,s626
1.0,red,red,89,congruent,s626
1.0,blue,blue,71,congruent,s626
1.0,green,green,82,congruent,s626
1.0,green,green,82,congruent,s626
1.0,red,green,89,incongruent,s626
1.0,red,red,89,congruent,s626
1.0,red,blue,89,incongruent,s626
0.0,green,red,71,incongruent,s626
1.0,blue,red,71,incongruent,s626
1.0,blue,blue,71,congruent,s626
1.0,green,red,82,incongruent,s626
1.0,green,green,82,congruent,s626
1.0,green,green,82,congruent,s626
1.0,green,blue,82,incongruent,s626
1.0,green,blue,82,incongruent,s626
1.0,blue,green,71,incongruent,s626
1.0,red,red,89,congruent,s626
0.0,green,green,71,congruent,s626
1.0,blue,green,71,incongruent,s626
1.0,red,red,89,congruent,s626
0.0,green,red,71,incongruent,s626
1.0,green,green,82,congruent,s626
1.0,blue,red,71,incongruent,s627
1.0,green,green,82,congruent,s627
1.0,blue,blue,71,congruent,s627
1.0,blue,blue,71,congruent,s627
1.0,green,green,82,congruent,s627
1.0,green,green,82,congruent,s627
1.0,green,blue,82,incongruent,s627
1.0,red,red,89,congruent,s627
1.0,red,green,89,incongruent,s627
1.0,red,green,89,incongruent,s627
1.0,green,red,82,incongruent,s627
1.0,green,green,82,congruent,s627
1.0,blue,red,71,incongruent,s627
1.0,blue,blue,71,congruent,s627
1.0,green,green,82,congruent,s627
1.0,red,green,89,incongruent,s627
1.0,red,green,89,incongruent,s627
1.0,green,blue,82,incongruent,s627
1.0,blue,blue,71,congruent,s627
1.0,red,red,89,congruent,s627
1.0,blue,green,71,incongruent,s627
0.0,red,red,82,congruent,s627
1.0,green,red,82,incongruent,s627
1.0,green,green,82,congruent,s627
1.0,green,blue,82,incongruent,s627
1.0,blue,blue,71,congruent,s627
1.0,blue,green,71,incongruent,s627
1.0,red,green,89,incongruent,s627
1.0,blue,blue,71,congruent,s627
1.0,green,green,82,congruent,s627
1.0,green,green,82,congruent,s627
1.0,blue,blue,71,congruent,s627
1.0,red,red,89,congruent,s627
1.0,green,red,82,incongruent,s627
1.0,red,green,89,incongruent,s627
1.0,green,blue,82,incongruent,s627
1.0,red,green,89,incongruent,s627
1.0,green,green,82,congruent,s627
1.0,blue,red,71,incongruent,s627
1.0,blue,blue,71,congruent,s627
1.0,red,red,89,congruent,s627
1.0,green,green,82,congruent,s627
1.0,red,red,89,congruent,s627
0.0,blue,red,82,incongruent,s627
1.0,red,blue,89,incongruent,s627
1.0,green,red,82,incongruent,s627
1.0,green,green,82,congruent,s627
1.0,red,blue,89,incongruent,s627
1.0,red,blue,89,incongruent,s627
1.0,green,red,82,incongruent,s627
1.0,red,red,89,congruent,s627
1.0,red,red,89,congruent,s627
1.0,blue,red,71,incongruent,s627
1.0,red,red,89,congruent,s627
1.0,blue,blue,71,congruent,s627
1.0,green,blue,82,incongruent,s627
1.0,green,green,82,congruent,s627
1.0,green,blue,82,incongruent,s627
0.0,blue,red,89,incongruent,s627
1.0,blue,green,71,incongruent,s627
1.0,blue,blue,71,congruent,s627
1.0,green,green,82,congruent,s627
1.0,green,red,82,incongruent,s627
1.0,red,red,89,congruent,s627
1.0,red,red,89,congruent,s627
1.0,red,blue,89,incongruent,s627
1.0,blue,red,71,incongruent,s627
1.0,green,green,82,congruent,s627
1.0,green,red,82,incongruent,s627
1.0,green,red,82,incongruent,s627
1.0,blue,red,71,incongruent,s627
1.0,blue,green,71,incongruent,s627
1.0,blue,blue,71,congruent,s627
1.0,red,blue,89,incongruent,s627
1.0,red,red,89,congruent,s627
1.0,red,red,89,congruent,s627
1.0,red,red,89,congruent,s627
1.0,blue,blue,71,congruent,s627
1.0,blue,blue,71,congruent,s627
1.0,red,blue,89,incongruent,s627
1.0,red,red,89,congruent,s627
1.0,blue,green,71,incongruent,s627
1.0,red,blue,89,incongruent,s627
1.0,red,green,89,incongruent,s627
1.0,green,blue,82,incongruent,s627
1.0,blue,blue,71,congruent,s627
1.0,green,blue,82,incongruent,s627
1.0,green,green,82,congruent,s627
1.0,red,red,89,congruent,s627
1.0,blue,blue,71,congruent,s627
1.0,blue,green,71,incongruent,s627
1.0,blue,blue,71,congruent,s627
1.0,green,green,82,congruent,s627
1.0,blue,green,71,incongruent,s627
1.0,red,blue,89,incongruent,s627
1.0,blue,green,71,incongruent,s627
1.0,red,red,89,congruent,s628
1.0,red,blue,89,incongruent,s628
1.0,blue,blue,71,congruent,s628
1.0,blue,blue,71,congruent,s628
1.0,red,red,89,congruent,s628
1.0,blue,blue,71,congruent,s628
1.0,green,green,82,congruent,s628
1.0,red,blue,89,incongruent,s628
1.0,green,green,82,congruent,s628
1.0,blue,green,71,incongruent,s628
1.0,blue,red,71,incongruent,s628
1.0,red,green,89,incongruent,s628
1.0,red,green,89,incongruent,s628
1.0,blue,blue,71,congruent,s628
1.0,green,red,82,incongruent,s628
1.0,green,green,82,congruent,s628
1.0,blue,blue,71,congruent,s628
1.0,red,red,89,congruent,s628
1.0,blue,red,71,incongruent,s628
1.0,blue,blue,71,congruent,s628
1.0,red,red,89,congruent,s628
1.0,blue,green,71,incongruent,s628
1.0,green,blue,82,incongruent,s628
1.0,red,blue,89,incongruent,s628
1.0,red,green,89,incongruent,s628
1.0,green,green,82,congruent,s628
1.0,red,red,89,congruent,s628
1.0,red,red,89,congruent,s628
1.0,red,red,89,congruent,s628
1.0,red,red,89,congruent,s628
1.0,blue,green,71,incongruent,s628
1.0,green,green,82,congruent,s628
1.0,blue,green,71,incongruent,s628
1.0,green,red,82,incongruent,s628
1.0,blue,red,71,incongruent,s628
1.0,blue,blue,71,congruent,s628
1.0,red,green,89,incongruent,s628
1.0,red,red,89,congruent,s628
1.0,green,green,82,congruent,s628
1.0,blue,red,71,incongruent,s628
1.0,green,blue,82,incongruent,s628
1.0,green,red,82,incongruent,s628
1.0,red,red,89,congruent,s628
1.0,green,green,82,congruent,s628
1.0,green,blue,82,incongruent,s628
1.0,green,green,82,congruent,s628
1.0,green,red,82,incongruent,s628
1.0,blue,blue,71,congruent,s628
1.0,blue,red,71,incongruent,s628
1.0,blue,blue,71,congruent,s628
1.0,blue,red,71,incongruent,s628
1.0,green,blue,82,incongruent,s628
1.0,green,green,82,congruent,s628
1.0,blue,blue,71,congruent,s628
1.0,green,green,82,congruent,s628
1.0,blue,blue,71,congruent,s628
1.0,green,green,82,congruent,s628
1.0,red,green,89,incongruent,s628
1.0,green,red,82,incongruent,s628
1.0,green,red,82,incongruent,s628
1.0,red,blue,89,incongruent,s628
1.0,red,red,89,congruent,s628
1.0,green,blue,82,incongruent,s628
1.0,green,green,82,congruent,s628
1.0,red,red,89,congruent,s628
1.0,green,green,82,congruent,s628
1.0,red,red,89,congruent,s628
1.0,blue,green,71,incongruent,s628
1.0,blue,green,71,incongruent,s628
1.0,green,blue,82,incongruent,s628
1.0,green,green,82,congruent,s628
1.0,red,blue,89,incongruent,s628
1.0,blue,red,71,incongruent,s628
1.0,blue,green,71,incongruent,s628
1.0,red,red,89,congruent,s628
1.0,blue,blue,71,congruent,s628
1.0,red,blue,89,incongruent,s628
1.0,red,red,89,congruent,s628
1.0,blue,blue,71,congruent,s628
1.0,red,green,89,incongruent,s628
1.0,blue,blue,71,congruent,s628
1.0,red,green,89,incongruent,s628
1.0,green,blue,82,incongruent,s628
1.0,red,blue,89,incongruent,s628
1.0,green,green,82,congruent,s628
1.0,red,red,89,congruent,s628
1.0,green,blue,82,incongruent,s628
1.0,blue,blue,71,congruent,s628
1.0,green,green,82,congruent,s628
1.0,red,blue,89,incongruent,s628
1.0,blue,green,71,incongruent,s628
1.0,blue,blue,71,congruent,s628
1.0,green,red,82,incongruent,s628
1.0,green,red,82,incongruent,s628
1.0,blue,red,71,incongruent,s628
1.0,red,green,89,incongruent,s628
1.0,blue,green,71,incongruent,s629
1.0,blue,green,71,incongruent,s629
1.0,blue,blue,71,congruent,s629
1.0,blue,blue,71,congruent,s629
1.0,red,green,89,incongruent,s629
1.0,blue,blue,71,congruent,s629
1.0,green,green,82,congruent,s629
1.0,green,blue,82,incongruent,s629
1.0,green,green,82,congruent,s629
0.0,red,green,71,incongruent,s629
1.0,red,blue,89,incongruent,s629
1.0,green,red,82,incongruent,s629
1.0,green,green,82,congruent,s629
1.0,blue,blue,71,congruent,s629
1.0,green,blue,82,incongruent,s629
1.0,blue,blue,71,congruent,s629
1.0,blue,blue,71,congruent,s629
1.0,red,green,89,incongruent,s629
1.0,blue,green,71,incongruent,s629
1.0,blue,blue,71,congruent,s629
1.0,green,red,82,incongruent,s629
1.0,blue,green,71,incongruent,s629
1.0,blue,red,71,incongruent,s629
1.0,blue,red,71,incongruent,s629
1.0,red,red,89,congruent,s629
1.0,red,green,89,incongruent,s629
1.0,red,red,89,congruent,s629
1.0,blue,blue,71,congruent,s629
1.0,red,red,89,congruent,s629
1.0,blue,blue,71,congruent,s629
1.0,blue,blue,71,congruent,s629
1.0,red,blue,89,incongruent,s629
1.0,green,green,82,congruent,s629
1.0,red,blue,89,incongruent,s629
1.0,blue,green,71,incongruent,s629
1.0,green,blue,82,incongruent,s629
0.0,red,green,71,incongruent,s629
1.0,green,green,82,congruent,s629
1.0,green,blue,82,incongruent,s629
1.0,red,red,89,congruent,s629
1.0,green,green,82,congruent,s629
1.0,red,red,89,congruent,s629
1.0,red,green,89,incongruent,s629
1.0,red,red,89,congruent,s629
1.0,blue,blue,71,congruent,s629
1.0,blue,red,71,incongruent,s629
1.0,green,red,82,incongruent,s629
1.0,green,red,82,incongruent,s629
1.0,blue,red,71,incongruent,s629
1.0,red,red,89,congruent,s629
1.0,red,red,89,congruent,s629
1.0,green,green,82,congruent,s629
1.0,green,green,82,congruent,s629
1.0,green,green,82,congruent,s629
0.0,red,green,71,incongruent,s629
1.0,green,green,82,congruent,s629
1.0,red,blue,89,incongruent,s629
1.0,green,red,82,incongruent,s629
1.0,green,red,82,incongruent,s629
1.0,green,green,82,congruent,s629
1.0,blue,green,71,incongruent,s629
1.0,red,red,89,congruent,s629
0.0,blue,blue,82,congruent,s629
1.0,red,blue,89,incongruent,s629
1.0,green,blue,82,incongruent,s629
1.0,green,blue,82,incongruent,s629
1.0,blue,blue,71,congruent,s629
1.0,red,red,89,congruent,s629
1.0,blue,red,71,incongruent,s629
1.0,blue,blue,71,congruent,s629
1.0,green,red,82,incongruent,s629
1.0,blue,blue,71,congruent,s629
1.0,blue,red,71,incongruent,s629
0.0,green,green,89,congruent,s629
1.0,blue,green,71,incongruent,s629
1.0,blue,green,71,incongruent,s629
1.0,red,red,89,congruent,s629
1.0,green,green,82,congruent,s629
1.0,red,red,89,congruent,s629
1.0,red,red,89,congruent,s629
1.0,green,green,82,congruent,s629
0.0,green,blue,71,incongruent,s629
1.0,blue,red,71,incongruent,s629
1.0,red,blue,89,incongruent,s629
1.0,red,green,89,incongruent,s629
1.0,red,red,89,congruent,s629
0.0,blue,red,89,incongruent,s629
1.0,red,red,89,congruent,s629
1.0,green,green,82,congruent,s629
1.0,blue,blue,71,congruent,s629
1.0,green,green,82,congruent,s629
1.0,red,blue,89,incongruent,s629
0.0,green,blue,71,incongruent,s629
1.0,red,blue,89,incongruent,s629
1.0,red,red,89,congruent,s629
1.0,green,red,82,incongruent,s629
1.0,red,blue,89,incongruent,s631
