choice,large_amount,later_delay,small_amount,response_time,rt_nan,worker_id
smaller_sooner,29.0,58.0,20.0,1.418,0,s631
smaller_sooner,39.0,104.0,20.0,0.909,0,s631
smaller_sooner,33.0,103.0,20.0,1.453,0,s631
smaller_sooner,33.0,78.0,20.0,2.05,0,s631
smaller_sooner,74.0,52.0,20.0,1.77,0,s631
smaller_sooner,28.0,132.0,20.0,1.824,0,s631
smaller_sooner,28.0,59.0,20.0,0.755,0,s631
smaller_sooner,28.0,163.0,20.0,0.883,0,s631
smaller_sooner,32.0,74.0,20.0,2.896,0,s631
smaller_sooner,57.0,89.0,20.0,0.961,0,s631
smaller_sooner,70.0,108.0,20.0,0.751,0,s631
smaller_sooner,72.0,95.0,20.0,2.875,0,s631
smaller_sooner,30.0,36.0,20.0,2.256,0,s631
smaller_sooner,41.0,129.0,20.0,0.671,0,s631
smaller_sooner,78.0,129.0,20.0,3.336,0,s631
smaller_sooner,71.0,88.0,20.0,0.955,0,s631
smaller_sooner,65.0,159.0,20.0,1.092,0,s631
smaller_sooner,24.0,125.0,20.0,0.736,0,s631
smaller_sooner,58.0,36.0,20.0,0.962,0,s631
smaller_sooner,63.0,37.0,20.0,1.747,0,s631
larger_later,75.0,41.0,20.0,1.24,0,s631
smaller_sooner,45.0,72.0,20.0,1.207,0,s631
smaller_sooner,25.0,74.0,20.0,2.423,0,s631
smaller_sooner,65.0,137.0,20.0,1.335,0,s631
smaller_sooner,49.0,140.0,20.0,0.934,0,s631
smaller_sooner,67.0,103.0,20.0,1.499,0,s631
smaller_sooner,69.0,172.0,20.0,1.669,0,s631
smaller_sooner,66.0,71.0,20.0,2.412,0,s631
smaller_sooner,71.0,176.0,20.0,1.105,0,s631
larger_later,67.0,74.0,20.0,1.744,0,s633
smaller_sooner,29.0,58.0,20.0,1.452,0,s633
smaller_sooner,39.0,104.0,20.0,1.01,0,s633
smaller_sooner,33.0,103.0,20.0,1.255,0,s633
smaller_sooner,33.0,78.0,20.0,0.874,0,s633
larger_later,74.0,52.0,20.0,1.17,0,s633
smaller_sooner,28.0,132.0,20.0,0.917,0,s633
smaller_sooner,28.0,59.0,20.0,0.988,0,s633
smaller_sooner,28.0,163.0,20.0,0.851,0,s633
smaller_sooner,32.0,74.0,20.0,1.192,0,s633
larger_later,57.0,89.0,20.0,2.017,0,s633
smaller_sooner,70.0,108.0,20.0,2.12,0,s633
larger_later,72.0,95.0,20.0,1.547,0,s633
smaller_sooner,30.0,36.0,20.0,0.718,0,s633
smaller_sooner,41.0,129.0,20.0,1.158,0,s633
smaller_sooner,78.0,129.0,20.0,0.98,0,s633
larger_later,71.0,88.0,20.0,1.214,0,s633
smaller_sooner,65.0,159.0,20.0,1.07,0,s633
smaller_sooner,24.0,125.0,20.0,1.409,0,s633
larger_later,58.0,36.0,20.0,1.219,0,s633
larger_later,63.0,37.0,20.0,2.375,0,s633
larger_later,75.0,41.0,20.0,0.922,0,s633
larger_later,45.0,72.0,20.0,1.037,0,s633
smaller_sooner,25.0,74.0,20.0,0.911,0,s633
smaller_sooner,65.0,137.0,20.0,1.306,0,s633
smaller_sooner,49.0,140.0,20.0,1.426,0,s633
smaller_sooner,67.0,103.0,20.0,1.095,0,s633
smaller_sooner,69.0,172.0,20.0,1.328,0,s633
larger_later,66.0,71.0,20.0,1.542,0,s633
smaller_sooner,71.0,176.0,20.0,0.856,0,s633
smaller_sooner,31.0,76.0,20.0,1.088,0,s633
larger_later,43.0,19.0,20.0,1.506,0,s633
smaller_sooner,60.0,124.0,20.0,1.234,0,s633
smaller_sooner,27.0,142.0,20.0,0.949,0,s633
smaller_sooner,25.0,70.0,20.0,1.065,0,s633
smaller_sooner,44.0,92.0,20.0,1.056,0,s633
smaller_sooner,41.0,27.0,20.0,2.304,0,s633
smaller_sooner,64.0,89.0,20.0,1.579,0,s633
smaller_sooner,78.0,108.0,20.0,1.511,0,s633
larger_later,80.0,145.0,20.0,1.298,0,s633
smaller_sooner,41.0,174.0,20.0,0.916,0,s633
smaller_sooner,42.0,145.0,20.0,0.962,0,s633
smaller_sooner,36.0,114.0,20.0,0.802,0,s633
larger_later,58.0,55.0,20.0,1.948,0,s633
larger_later,81.0,58.0,20.0,1.35,0,s633
smaller_sooner,32.0,111.0,20.0,0.972,0,s633
smaller_sooner,25.0,141.0,20.0,1.204,0,s633
larger_later,67.0,23.0,20.0,1.36,0,s633
larger_later,77.0,161.0,20.0,2.142,0,s633
smaller_sooner,55.0,163.0,20.0,0.962,0,s633
smaller_sooner,40.0,159.0,20.0,1.357,0,s633
smaller_sooner,76.0,161.0,20.0,1.08,0,s633
smaller_sooner,48.0,128.0,20.0,0.924,0,s633
smaller_sooner,39.0,95.0,20.0,0.968,0,s633
smaller_sooner,83.0,105.0,20.0,0.956,0,s633
larger_later,67.0,41.0,20.0,1.429,0,s633
smaller_sooner,56.0,172.0,20.0,0.975,0,s633
smaller_sooner,28.0,123.0,20.0,0.895,0,s633
smaller_sooner,50.0,129.0,20.0,1.063,0,s633
smaller_sooner,23.0,61.0,20.0,1.385,0,s633
larger_later,79.0,92.0,20.0,2.023,0,s633
smaller_sooner,61.0,141.0,20.0,2.207,0,s633
larger_later,43.0,38.0,20.0,1.763,0,s633
smaller_sooner,66.0,145.0,20.0,1.719,0,s633
larger_later,30.0,23.0,20.0,1.603,0,s633
smaller_sooner,32.0,57.0,20.0,2.096,0,s633
smaller_sooner,27.0,91.0,20.0,1.124,0,s633
smaller_sooner,43.0,120.0,20.0,0.89,0,s633
larger_later,75.0,60.0,20.0,2.034,0,s633
smaller_sooner,34.0,176.0,20.0,0.823,0,s633
smaller_sooner,24.0,38.0,20.0,1.655,0,s633
larger_later,82.0,74.0,20.0,1.279,0,s633
smaller_sooner,58.0,53.0,20.0,2.108,0,s633
larger_later,54.0,23.0,20.0,1.931,0,s633
larger_later,41.0,55.0,20.0,1.331,0,s633
smaller_sooner,77.0,142.0,20.0,1.238,0,s633
smaller_sooner,25.0,108.0,20.0,1.465,0,s633
smaller_sooner,33.0,163.0,20.0,2.361,0,s633
smaller_sooner,29.0,75.0,20.0,0.998,0,s633
smaller_sooner,45.0,157.0,20.0,1.153,0,s633
smaller_sooner,31.0,74.0,20.0,0.954,0,s633
larger_later,80.0,39.0,20.0,0.927,0,s633
smaller_sooner,22.0,21.0,20.0,1.578,0,s633
smaller_sooner,52.0,139.0,20.0,0.975,0,s633
smaller_sooner,54.0,126.0,20.0,0.852,0,s633
smaller_sooner,23.0,176.0,20.0,0.855,0,s633
smaller_sooner,24.0,87.0,20.0,1.212,0,s633
smaller_sooner,36.0,140.0,20.0,1.035,0,s633
smaller_sooner,35.0,171.0,20.0,0.845,0,s633
smaller_sooner,34.0,43.0,20.0,0.873,0,s633
smaller_sooner,74.0,121.0,20.0,1.13,0,s633
smaller_sooner,45.0,107.0,20.0,0.949,0,s633
larger_later,77.0,24.0,20.0,0.95,0,s633
smaller_sooner,39.0,161.0,20.0,1.044,0,s633
smaller_sooner,62.0,180.0,20.0,1.584,0,s633
smaller_sooner,24.0,139.0,20.0,0.928,0,s633
smaller_sooner,58.0,72.0,20.0,1.065,0,s633
smaller_sooner,56.0,93.0,20.0,1.263,0,s633
larger_later,45.0,26.0,20.0,1.158,0,s633
smaller_sooner,23.0,42.0,20.0,1.045,0,s633
larger_later,50.0,41.0,20.0,1.121,0,s633
smaller_sooner,25.0,176.0,20.0,0.857,0,s633
larger_later,54.0,22.0,20.0,1.004,0,s633
smaller_sooner,29.0,44.0,20.0,2.597,0,s633
smaller_sooner,24.0,89.0,20.0,1.465,0,s633
smaller_sooner,23.0,77.0,20.0,1.324,0,s633
smaller_sooner,27.0,130.0,20.0,0.958,0,s633
smaller_sooner,23.0,134.0,20.0,0.757,0,s633
smaller_sooner,55.0,107.0,20.0,1.101,0,s633
smaller_sooner,44.0,143.0,20.0,0.99,0,s633
smaller_sooner,23.0,110.0,20.0,1.426,0,s633
smaller_sooner,65.0,156.0,20.0,1.058,0,s633
smaller_sooner,22.0,27.0,20.0,1.339,0,s633
larger_later,50.0,59.0,20.0,1.536,0,s633
smaller_sooner,85.0,129.0,20.0,1.275,0,s633
larger_later,66.0,58.0,20.0,1.608,0,s633
smaller_sooner,49.0,172.0,20.0,1.016,0,s633
larger_later,73.0,44.0,20.0,1.061,0,s633
smaller_sooner,58.0,73.0,20.0,1.635,0,s633
larger_later,71.0,76.0,20.0,1.024,0,s633
larger_later,74.0,121.0,20.0,1.214,0,s634
larger_later,45.0,107.0,20.0,0.783,0,s634
larger_later,77.0,24.0,20.0,0.635,0,s634
larger_later,39.0,161.0,20.0,1.117,0,s634
larger_later,62.0,180.0,20.0,1.207,0,s634
smaller_sooner,24.0,139.0,20.0,0.965,0,s634
larger_later,58.0,72.0,20.0,0.615,0,s634
larger_later,56.0,93.0,20.0,0.692,0,s634
larger_later,45.0,26.0,20.0,0.807,0,s634
larger_later,23.0,42.0,20.0,1.106,0,s634
larger_later,50.0,41.0,20.0,0.883,0,s634
smaller_sooner,25.0,176.0,20.0,0.979,0,s634
larger_later,54.0,22.0,20.0,1.378,0,s634
larger_later,29.0,44.0,20.0,0.929,0,s634
smaller_sooner,24.0,89.0,20.0,1.515,0,s634
smaller_sooner,23.0,77.0,20.0,2.155,0,s634
larger_later,27.0,130.0,20.0,0.773,0,s634
smaller_sooner,23.0,134.0,20.0,1.341,0,s634
larger_later,55.0,107.0,20.0,0.747,0,s634
larger_later,44.0,143.0,20.0,1.021,0,s634
smaller_sooner,23.0,110.0,20.0,1.046,0,s634
larger_later,65.0,156.0,20.0,0.656,0,s634
larger_later,22.0,27.0,20.0,1.458,0,s634
larger_later,50.0,59.0,20.0,0.855,0,s634
larger_later,85.0,129.0,20.0,0.643,0,s634
larger_later,66.0,58.0,20.0,0.984,0,s634
larger_later,49.0,172.0,20.0,0.592,0,s634
larger_later,73.0,44.0,20.0,1.204,0,s634
larger_later,58.0,73.0,20.0,0.894,0,s634
larger_later,71.0,76.0,20.0,1.57,0,s634
larger_later,67.0,74.0,20.0,0.709,0,s634
larger_later,29.0,58.0,20.0,1.337,0,s634
larger_later,39.0,104.0,20.0,1.364,0,s634
larger_later,33.0,103.0,20.0,1.144,0,s634
larger_later,33.0,78.0,20.0,0.966,0,s634
larger_later,74.0,52.0,20.0,0.72,0,s634
larger_later,28.0,132.0,20.0,1.645,0,s634
larger_later,28.0,59.0,20.0,1.493,0,s634
larger_later,28.0,163.0,20.0,2.206,0,s634
larger_later,32.0,74.0,20.0,1.036,0,s634
larger_later,57.0,89.0,20.0,1.218,0,s634
larger_later,70.0,108.0,20.0,1.177,0,s634
larger_later,72.0,95.0,20.0,0.805,0,s634
larger_later,30.0,36.0,20.0,0.877,0,s634
larger_later,41.0,129.0,20.0,0.674,0,s634
larger_later,78.0,129.0,20.0,0.561,0,s634
larger_later,71.0,88.0,20.0,0.644,0,s634
larger_later,65.0,159.0,20.0,0.864,0,s634
smaller_sooner,24.0,125.0,20.0,1.404,0,s634
larger_later,58.0,36.0,20.0,0.82,0,s634
larger_later,63.0,37.0,20.0,1.26,0,s634
larger_later,75.0,41.0,20.0,1.727,0,s634
larger_later,45.0,72.0,20.0,0.826,0,s634
larger_later,25.0,74.0,20.0,1.865,0,s634
larger_later,65.0,137.0,20.0,0.693,0,s634
larger_later,49.0,140.0,20.0,1.09,0,s634
larger_later,67.0,103.0,20.0,0.838,0,s634
larger_later,69.0,172.0,20.0,0.708,0,s634
larger_later,66.0,71.0,20.0,0.723,0,s634
larger_later,71.0,176.0,20.0,0.643,0,s634
larger_later,31.0,76.0,20.0,0.796,0,s634
larger_later,43.0,19.0,20.0,1.277,0,s634
larger_later,60.0,124.0,20.0,0.646,0,s634
larger_later,27.0,142.0,20.0,1.217,0,s634
larger_later,25.0,70.0,20.0,0.965,0,s634
larger_later,44.0,92.0,20.0,0.883,0,s634
larger_later,41.0,27.0,20.0,0.724,0,s634
larger_later,64.0,89.0,20.0,0.551,0,s634
larger_later,78.0,108.0,20.0,0.693,0,s634
larger_later,80.0,145.0,20.0,0.571,0,s634
larger_later,41.0,174.0,20.0,0.875,0,s634
larger_later,42.0,145.0,20.0,1.51,0,s634
larger_later,36.0,114.0,20.0,0.801,0,s634
larger_later,58.0,55.0,20.0,0.833,0,s634
larger_later,81.0,58.0,20.0,0.648,0,s634
larger_later,32.0,111.0,20.0,0.967,0,s634
smaller_sooner,25.0,141.0,20.0,1.409,0,s634
larger_later,67.0,23.0,20.0,1.068,0,s634
larger_later,77.0,161.0,20.0,0.722,0,s634
larger_later,55.0,163.0,20.0,0.813,0,s634
larger_later,40.0,159.0,20.0,1.146,0,s634
larger_later,76.0,161.0,20.0,0.697,0,s634
larger_later,48.0,128.0,20.0,0.685,0,s634
larger_later,39.0,95.0,20.0,0.589,0,s634
larger_later,83.0,105.0,20.0,0.623,0,s634
larger_later,67.0,41.0,20.0,0.531,0,s634
larger_later,56.0,172.0,20.0,0.542,0,s634
larger_later,28.0,123.0,20.0,1.322,0,s634
larger_later,50.0,129.0,20.0,0.973,0,s634
larger_later,23.0,61.0,20.0,0.897,0,s634
larger_later,79.0,92.0,20.0,0.689,0,s634
larger_later,61.0,141.0,20.0,0.621,0,s634
larger_later,43.0,38.0,20.0,0.914,0,s634
larger_later,66.0,145.0,20.0,1.654,0,s634
larger_later,30.0,23.0,20.0,1.008,0,s634
larger_later,32.0,57.0,20.0,0.736,0,s634
larger_later,27.0,91.0,20.0,1.426,0,s634
larger_later,43.0,120.0,20.0,0.73,0,s634
larger_later,75.0,60.0,20.0,0.715,0,s634
larger_later,34.0,176.0,20.0,0.638,0,s634
larger_later,24.0,38.0,20.0,1.247,0,s634
larger_later,82.0,74.0,20.0,0.721,0,s634
larger_later,58.0,53.0,20.0,0.747,0,s634
larger_later,54.0,23.0,20.0,0.736,0,s634
larger_later,41.0,55.0,20.0,0.919,0,s634
larger_later,77.0,142.0,20.0,0.63,0,s634
smaller_sooner,25.0,108.0,20.0,1.762,0,s634
larger_later,33.0,163.0,20.0,0.616,0,s634
larger_later,29.0,75.0,20.0,1.522,0,s634
larger_later,45.0,157.0,20.0,0.634,0,s634
larger_later,31.0,74.0,20.0,0.601,0,s634
larger_later,80.0,39.0,20.0,0.817,0,s634
larger_later,22.0,21.0,20.0,1.078,0,s634
larger_later,52.0,139.0,20.0,0.72,0,s634
larger_later,54.0,126.0,20.0,0.449,0,s634
smaller_sooner,23.0,176.0,20.0,1.043,0,s634
larger_later,24.0,87.0,20.0,1.781,0,s634
larger_later,36.0,140.0,20.0,0.758,0,s634
larger_later,35.0,171.0,20.0,0.578,0,s634
larger_later,34.0,43.0,20.0,1.164,0,s634
larger_later,79.0,92.0,20.0,0.946,0,s635
larger_later,61.0,141.0,20.0,0.743,0,s635
larger_later,43.0,38.0,20.0,1.105,0,s635
larger_later,66.0,145.0,20.0,0.954,0,s635
larger_later,30.0,23.0,20.0,1.078,0,s635
larger_later,32.0,57.0,20.0,0.615,0,s635
larger_later,27.0,91.0,20.0,1.511,0,s635
larger_later,43.0,120.0,20.0,0.724,0,s635
larger_later,75.0,60.0,20.0,1.565,0,s635
smaller_sooner,34.0,176.0,20.0,2.199,0,s635
larger_later,24.0,38.0,20.0,1.123,0,s635
larger_later,82.0,74.0,20.0,1.147,0,s635
larger_later,58.0,53.0,20.0,1.233,0,s635
larger_later,54.0,23.0,20.0,0.973,0,s635
larger_later,41.0,55.0,20.0,0.922,0,s635
smaller_sooner,77.0,142.0,20.0,2.167,0,s635
larger_later,25.0,108.0,20.0,1.085,0,s635
larger_later,33.0,163.0,20.0,1.599,0,s635
larger_later,29.0,75.0,20.0,1.023,0,s635
larger_later,45.0,157.0,20.0,2.044,0,s635
larger_later,31.0,74.0,20.0,1.016,0,s635
larger_later,80.0,39.0,20.0,1.101,0,s635
larger_later,22.0,21.0,20.0,1.257,0,s635
larger_later,52.0,139.0,20.0,1.755,0,s635
larger_later,54.0,126.0,20.0,1.784,0,s635
smaller_sooner,23.0,176.0,20.0,2.093,0,s635
larger_later,24.0,87.0,20.0,0.945,0,s635
larger_later,36.0,140.0,20.0,1.287,0,s635
larger_later,35.0,171.0,20.0,1.187,0,s635
larger_later,34.0,43.0,20.0,0.779,0,s635
larger_later,74.0,121.0,20.0,1.141,0,s635
larger_later,45.0,107.0,20.0,1.025,0,s635
larger_later,77.0,24.0,20.0,0.72,0,s635
larger_later,39.0,161.0,20.0,1.744,0,s635
smaller_sooner,62.0,180.0,20.0,2.497,0,s635
smaller_sooner,24.0,139.0,20.0,1.802,0,s635
larger_later,58.0,72.0,20.0,0.928,0,s635
larger_later,56.0,93.0,20.0,2.534,0,s635
larger_later,45.0,26.0,20.0,1.131,0,s635
larger_later,23.0,42.0,20.0,1.066,0,s635
larger_later,50.0,41.0,20.0,0.965,0,s635
smaller_sooner,25.0,176.0,20.0,1.833,0,s635
larger_later,54.0,22.0,20.0,2.056,0,s635
larger_later,29.0,44.0,20.0,1.118,0,s635
larger_later,24.0,89.0,20.0,0.654,0,s635
larger_later,23.0,77.0,20.0,0.676,0,s635
larger_later,27.0,130.0,20.0,0.957,0,s635
smaller_sooner,23.0,134.0,20.0,1.565,0,s635
larger_later,55.0,107.0,20.0,1.292,0,s635
larger_later,44.0,143.0,20.0,0.785,0,s635
smaller_sooner,23.0,110.0,20.0,1.993,0,s635
larger_later,65.0,156.0,20.0,3.217,0,s635
larger_later,22.0,27.0,20.0,1.177,0,s635
larger_later,50.0,59.0,20.0,0.808,0,s635
larger_later,85.0,129.0,20.0,1.757,0,s635
larger_later,66.0,58.0,20.0,0.755,0,s635
larger_later,49.0,172.0,20.0,2.173,0,s635
larger_later,73.0,44.0,20.0,2.487,0,s635
larger_later,58.0,73.0,20.0,0.672,0,s635
larger_later,71.0,76.0,20.0,1.321,0,s635
larger_later,67.0,74.0,20.0,0.959,0,s635
larger_later,29.0,58.0,20.0,1.294,0,s635
larger_later,39.0,104.0,20.0,1.362,0,s635
larger_later,33.0,103.0,20.0,1.468,0,s635
larger_later,33.0,78.0,20.0,0.99,0,s635
larger_later,74.0,52.0,20.0,0.798,0,s635
smaller_sooner,28.0,132.0,20.0,1.81,0,s635
larger_later,28.0,59.0,20.0,0.899,0,s635
larger_later,28.0,163.0,20.0,2.055,0,s635
larger_later,32.0,74.0,20.0,2.009,0,s635
larger_later,57.0,89.0,20.0,0.988,0,s635
larger_later,70.0,108.0,20.0,1.146,0,s635
larger_later,72.0,95.0,20.0,1.054,0,s635
larger_later,30.0,36.0,20.0,1.313,0,s635
larger_later,41.0,129.0,20.0,2.419,0,s635
larger_later,78.0,129.0,20.0,1.26,0,s635
larger_later,71.0,88.0,20.0,1.216,0,s635
larger_later,65.0,159.0,20.0,1.773,0,s635
smaller_sooner,24.0,125.0,20.0,1.427,0,s635
larger_later,58.0,36.0,20.0,1.966,0,s635
larger_later,63.0,37.0,20.0,1.803,0,s635
larger_later,75.0,41.0,20.0,1.278,0,s635
larger_later,45.0,72.0,20.0,0.792,0,s635
larger_later,25.0,74.0,20.0,1.64,0,s635
larger_later,65.0,137.0,20.0,0.672,0,s635
larger_later,49.0,140.0,20.0,1.355,0,s635
larger_later,67.0,103.0,20.0,0.819,0,s635
larger_later,69.0,172.0,20.0,1.169,0,s635
larger_later,66.0,71.0,20.0,1.054,0,s635
larger_later,71.0,176.0,20.0,1.264,0,s635
larger_later,31.0,76.0,20.0,0.859,0,s635
larger_later,43.0,19.0,20.0,1.251,0,s635
larger_later,60.0,124.0,20.0,1.182,0,s635
smaller_sooner,27.0,142.0,20.0,1.986,0,s635
larger_later,25.0,70.0,20.0,2.109,0,s635
larger_later,44.0,92.0,20.0,1.913,0,s635
larger_later,41.0,27.0,20.0,0.764,0,s635
larger_later,64.0,89.0,20.0,1.039,0,s635
larger_later,78.0,108.0,20.0,1.494,0,s635
larger_later,80.0,145.0,20.0,1.76,0,s635
larger_later,41.0,174.0,20.0,0.806,0,s635
larger_later,42.0,145.0,20.0,0.942,0,s635
smaller_sooner,36.0,114.0,20.0,2.307,0,s635
larger_later,58.0,55.0,20.0,0.867,0,s635
larger_later,81.0,58.0,20.0,0.8,0,s635
larger_later,32.0,111.0,20.0,0.606,0,s635
smaller_sooner,25.0,141.0,20.0,1.223,0,s635
larger_later,67.0,23.0,20.0,0.887,0,s635
larger_later,77.0,161.0,20.0,2.008,0,s635
larger_later,55.0,163.0,20.0,1.176,0,s635
larger_later,40.0,159.0,20.0,1.267,0,s635
larger_later,76.0,161.0,20.0,0.765,0,s635
larger_later,48.0,128.0,20.0,1.401,0,s635
larger_later,39.0,95.0,20.0,1.646,0,s635
larger_later,83.0,105.0,20.0,0.939,0,s635
larger_later,67.0,41.0,20.0,0.882,0,s635
larger_later,56.0,172.0,20.0,2.243,0,s635
larger_later,28.0,123.0,20.0,1.174,0,s635
larger_later,50.0,129.0,20.0,1.817,0,s635
larger_later,23.0,61.0,20.0,0.499,0,s635
smaller_sooner,31.0,76.0,20.0,0.871,0,s636
smaller_sooner,43.0,19.0,20.0,0.719,0,s636
smaller_sooner,60.0,124.0,20.0,0.929,0,s636
larger_later,27.0,142.0,20.0,0.708,0,s636
smaller_sooner,25.0,70.0,20.0,0.778,0,s636
smaller_sooner,44.0,92.0,20.0,0.792,0,s636
smaller_sooner,41.0,27.0,20.0,0.865,0,s636
smaller_sooner,64.0,89.0,20.0,1.337,0,s636
larger_later,78.0,108.0,20.0,0.884,0,s636
smaller_sooner,80.0,145.0,20.0,0.915,0,s636
smaller_sooner,41.0,174.0,20.0,1.118,0,s636
smaller_sooner,42.0,145.0,20.0,1.679,0,s636
smaller_sooner,36.0,114.0,20.0,1.117,0,s636
smaller_sooner,58.0,55.0,20.0,2.292,0,s636
larger_later,81.0,58.0,20.0,0.793,0,s636
smaller_sooner,32.0,111.0,20.0,0.716,0,s636
smaller_sooner,25.0,141.0,20.0,1.4,0,s636
larger_later,67.0,23.0,20.0,1.985,0,s636
larger_later,77.0,161.0,20.0,1.372,0,s636
smaller_sooner,55.0,163.0,20.0,0.811,0,s636
smaller_sooner,40.0,159.0,20.0,0.9,0,s636
larger_later,76.0,161.0,20.0,1.106,0,s636
smaller_sooner,48.0,128.0,20.0,0.675,0,s636
smaller_sooner,39.0,95.0,20.0,0.569,0,s636
larger_later,83.0,105.0,20.0,3.217,0,s636
smaller_sooner,67.0,41.0,20.0,1.151,0,s636
larger_later,56.0,172.0,20.0,0.882,0,s636
smaller_sooner,28.0,123.0,20.0,1.232,0,s636
smaller_sooner,50.0,129.0,20.0,1.765,0,s636
smaller_sooner,23.0,61.0,20.0,1.245,0,s636
smaller_sooner,79.0,92.0,20.0,1.581,0,s636
smaller_sooner,61.0,141.0,20.0,1.591,0,s636
smaller_sooner,43.0,38.0,20.0,0.605,0,s636
smaller_sooner,66.0,145.0,20.0,1.145,0,s636
smaller_sooner,30.0,23.0,20.0,0.649,0,s636
smaller_sooner,32.0,57.0,20.0,0.644,0,s636
smaller_sooner,27.0,91.0,20.0,1.206,0,s636
smaller_sooner,43.0,120.0,20.0,0.609,0,s636
smaller_sooner,75.0,60.0,20.0,1.83,0,s636
smaller_sooner,34.0,176.0,20.0,1.183,0,s636
smaller_sooner,24.0,38.0,20.0,0.921,0,s636
smaller_sooner,82.0,74.0,20.0,1.211,0,s636
smaller_sooner,58.0,53.0,20.0,0.892,0,s636
smaller_sooner,54.0,23.0,20.0,0.691,0,s636
smaller_sooner,41.0,55.0,20.0,0.948,0,s636
smaller_sooner,77.0,142.0,20.0,0.718,0,s636
smaller_sooner,25.0,108.0,20.0,0.826,0,s636
smaller_sooner,33.0,163.0,20.0,0.924,0,s636
smaller_sooner,29.0,75.0,20.0,0.653,0,s636
smaller_sooner,45.0,157.0,20.0,1.063,0,s636
smaller_sooner,31.0,74.0,20.0,0.668,0,s636
larger_later,80.0,39.0,20.0,0.951,0,s636
smaller_sooner,22.0,21.0,20.0,0.969,0,s636
smaller_sooner,52.0,139.0,20.0,0.689,0,s636
smaller_sooner,54.0,126.0,20.0,1.53,0,s636
smaller_sooner,23.0,176.0,20.0,0.979,0,s636
smaller_sooner,24.0,87.0,20.0,0.47,0,s636
smaller_sooner,36.0,140.0,20.0,0.679,0,s636
smaller_sooner,35.0,171.0,20.0,0.692,0,s636
smaller_sooner,34.0,43.0,20.0,0.468,0,s636
smaller_sooner,74.0,121.0,20.0,0.955,0,s636
smaller_sooner,45.0,107.0,20.0,1.471,0,s636
larger_later,77.0,24.0,20.0,0.895,0,s636
smaller_sooner,39.0,161.0,20.0,0.785,0,s636
smaller_sooner,62.0,180.0,20.0,1.443,0,s636
smaller_sooner,24.0,139.0,20.0,1.841,0,s636
smaller_sooner,58.0,72.0,20.0,1.379,0,s636
smaller_sooner,56.0,93.0,20.0,0.868,0,s636
smaller_sooner,45.0,26.0,20.0,0.825,0,s636
smaller_sooner,23.0,42.0,20.0,2.413,0,s636
smaller_sooner,50.0,41.0,20.0,1.213,0,s636
smaller_sooner,25.0,176.0,20.0,0.994,0,s636
smaller_sooner,54.0,22.0,20.0,0.969,0,s636
smaller_sooner,29.0,44.0,20.0,1.176,0,s636
smaller_sooner,24.0,89.0,20.0,1.177,0,s636
smaller_sooner,23.0,77.0,20.0,1.392,0,s636
smaller_sooner,27.0,130.0,20.0,0.735,0,s636
smaller_sooner,23.0,134.0,20.0,0.454,0,s636
smaller_sooner,55.0,107.0,20.0,0.995,0,s636
smaller_sooner,44.0,143.0,20.0,0.52,0,s636
smaller_sooner,23.0,110.0,20.0,0.527,0,s636
smaller_sooner,65.0,156.0,20.0,0.616,0,s636
smaller_sooner,22.0,27.0,20.0,0.7,0,s636
smaller_sooner,50.0,59.0,20.0,0.904,0,s636
larger_later,85.0,129.0,20.0,1.363,0,s636
smaller_sooner,66.0,58.0,20.0,0.504,0,s636
smaller_sooner,49.0,172.0,20.0,0.957,0,s636
smaller_sooner,73.0,44.0,20.0,0.426,0,s636
smaller_sooner,58.0,73.0,20.0,0.72,0,s636
larger_later,71.0,76.0,20.0,0.597,0,s636
smaller_sooner,67.0,74.0,20.0,0.633,0,s636
smaller_sooner,29.0,58.0,20.0,0.51,0,s636
smaller_sooner,39.0,104.0,20.0,0.589,0,s636
smaller_sooner,33.0,103.0,20.0,1.673,0,s636
smaller_sooner,33.0,78.0,20.0,1.382,0,s636
smaller_sooner,74.0,52.0,20.0,1.335,0,s636
smaller_sooner,28.0,132.0,20.0,1.466,0,s636
smaller_sooner,28.0,59.0,20.0,0.943,0,s636
smaller_sooner,28.0,163.0,20.0,0.73,0,s636
smaller_sooner,32.0,74.0,20.0,1.005,0,s636
smaller_sooner,57.0,89.0,20.0,0.849,0,s636
larger_later,70.0,108.0,20.0,1.242,0,s636
larger_later,72.0,95.0,20.0,1.19,0,s636
smaller_sooner,30.0,36.0,20.0,1.453,0,s636
smaller_sooner,41.0,129.0,20.0,1.237,0,s636
smaller_sooner,78.0,129.0,20.0,1.399,0,s636
larger_later,71.0,88.0,20.0,1.131,0,s636
smaller_sooner,65.0,159.0,20.0,0.975,0,s636
smaller_sooner,24.0,125.0,20.0,1.236,0,s636
smaller_sooner,58.0,36.0,20.0,0.93,0,s636
smaller_sooner,63.0,37.0,20.0,0.601,0,s636
larger_later,75.0,41.0,20.0,0.898,0,s636
smaller_sooner,45.0,72.0,20.0,0.843,0,s636
smaller_sooner,25.0,74.0,20.0,1.32,0,s636
larger_later,65.0,137.0,20.0,1.398,0,s636
smaller_sooner,49.0,140.0,20.0,0.699,0,s636
smaller_sooner,67.0,103.0,20.0,1.072,0,s636
smaller_sooner,69.0,172.0,20.0,0.386,0,s636
smaller_sooner,66.0,71.0,20.0,1.217,0,s636
smaller_sooner,71.0,176.0,20.0,0.816,0,s636
