model_name,test_fold,val_fold,participant_emb_dim,hyper_hidden_dim,hidden_dim,n_epochs,lr,patience,best_val_loss,test_accuracy,test_balanced_accuracy,test_auc,n_pred_0,n_pred_1,model_path
HyperRNN,4,0,4,64,32,400,0.005,50,0.3955088428088597,0.8089864587607715,0.6365625423682182,0.805845928028496,4298,576,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_64hyperh_32hidden.pt
HyperRNN,0,1,4,64,64,400,0.005,50,0.48409087317330496,0.798828519491012,0.4998736097067745,0.6818330784356564,4950,1,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_64hyperh_64hidden.pt
HyperRNN,1,2,4,64,64,400,0.005,50,0.4089775042874472,0.8174989849776695,0.6541233577231123,0.8065386650710379,4286,640,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_64hyperh_64hidden.pt
HyperRNN,2,3,4,64,64,400,0.005,50,0.39154117022241863,0.813314332247557,0.633041059591957,0.8088988600668199,4351,561,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_64hyperh_64hidden.pt
HyperRNN,3,4,4,64,64,400,0.005,50,0.4154057076999119,0.8259803921568627,0.6431871849553839,0.8207378748200627,4363,533,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_64hyperh_64hidden.pt
HyperRNN,4,0,4,64,64,400,0.005,50,0.3965083190373012,0.801805498563808,0.5991415687772349,0.800893106549919,4455,419,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_64hyperh_64hidden.pt
HyperRNN,0,1,8,2,2,400,0.005,50,0.4170070375714983,0.8206422944859625,0.6304977872171779,0.8058859769016975,4436,515,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_2hyperh_2hidden.pt
HyperRNN,1,2,8,2,2,400,0.005,50,0.40037709048816134,0.8116118554608202,0.6335494607885126,0.8092355341406542,4351,575,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_2hyperh_2hidden.pt
HyperRNN,2,3,8,2,2,400,0.005,50,0.3889030303273882,0.816571661237785,0.6198597308034224,0.8105327777458243,4451,461,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_2hyperh_2hidden.pt
HyperRNN,3,4,8,2,2,400,0.005,50,0.4201313299792154,0.8249591503267973,0.6322648583288769,0.8103942592693214,4412,484,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_2hyperh_2hidden.pt
HyperRNN,4,0,8,2,2,400,0.005,50,0.3991095083100455,0.8026261797291753,0.6222404425354976,0.8029549129039557,4327,547,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_2hyperh_2hidden.pt
HyperRNN,0,1,8,2,4,400,0.005,50,0.39878348793302265,0.8269036558271057,0.6456995543948255,0.8229663230205629,4407,544,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_2hyperh_4hidden.pt
HyperRNN,1,2,8,2,4,400,0.005,50,0.4010938448565347,0.8213560698335364,0.6533323277408908,0.8144994110041948,4323,603,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_2hyperh_4hidden.pt
HyperRNN,2,3,8,2,4,400,0.005,50,0.38328284876687185,0.819014657980456,0.6431659507397911,0.8264953235192322,4343,569,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_2hyperh_4hidden.pt
HyperRNN,3,4,8,2,4,400,0.005,50,0.43159749678203035,0.8192401960784313,0.6412556782449612,0.8061184007504006,4318,578,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_2hyperh_4hidden.pt
HyperRNN,4,0,8,2,4,400,0.005,50,0.38807246940476553,0.8128846942962659,0.6462343313498914,0.8250217061599393,4275,599,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_2hyperh_4hidden.pt
HyperRNN,0,1,8,2,8,400,0.005,50,0.40527408037866863,0.821450212078368,0.6610931299571671,0.8150079263862284,4280,671,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_2hyperh_8hidden.pt
HyperRNN,1,2,8,2,8,400,0.005,50,0.3909681396824973,0.8205440519691434,0.6714674548913123,0.8140671227960731,4215,711,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_2hyperh_8hidden.pt
HyperRNN,2,3,8,2,8,400,0.005,50,0.39300503049577984,0.8186074918566775,0.6352912596377682,0.8204911742714346,4383,529,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_2hyperh_8hidden.pt
HyperRNN,3,4,8,2,8,400,0.005,50,0.4173341989517212,0.8251633986928104,0.65791078022264,0.8156393158522379,4279,617,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_2hyperh_8hidden.pt
HyperRNN,4,0,8,2,8,400,0.005,50,0.38881865995270865,0.813910545752975,0.6537301753917208,0.8198414750125725,4240,634,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_2hyperh_8hidden.pt
HyperRNN,0,1,8,2,16,400,0.005,50,0.4016319513320923,0.822460109068875,0.6500652910660482,0.8181601892170661,4347,604,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_2hyperh_16hidden.pt
HyperRNN,1,2,8,2,16,400,0.005,50,0.39744063360350473,0.8231831100284206,0.6645277432382857,0.8184079856693087,4276,650,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_2hyperh_16hidden.pt
HyperRNN,2,3,8,2,16,400,0.005,50,0.39124748962266104,0.8137214983713354,0.6347488907926455,0.814568001953537,4345,567,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_2hyperh_16hidden.pt
HyperRNN,3,4,8,2,16,400,0.005,50,0.41679625851767405,0.8198529411764706,0.6363068666174961,0.8130784023518652,4349,547,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_2hyperh_16hidden.pt
HyperRNN,4,0,8,2,16,400,0.005,50,0.3918890058994293,0.8085761181780878,0.6499823153352936,0.8103819763647615,4216,658,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_2hyperh_16hidden.pt
HyperRNN,0,1,8,2,32,400,0.005,50,0.40941091094698223,0.8216521914764694,0.6232311710219449,0.8122231480963971,4483,468,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_2hyperh_32hidden.pt
HyperRNN,1,2,8,2,32,400,0.005,50,0.41006289635385784,0.821153065367438,0.6510523882862133,0.809546826602482,4334,592,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_2hyperh_32hidden.pt
HyperRNN,2,3,8,2,32,400,0.005,50,0.4041389524936676,0.8122964169381107,0.62333013461847,0.806949863928486,4396,516,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_2hyperh_32hidden.pt
HyperRNN,3,4,8,2,32,400,0.005,50,0.4258844895022256,0.8102532679738562,0.6539150480218402,0.8102979374123713,4178,718,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_2hyperh_32hidden.pt
HyperRNN,4,0,8,2,32,400,0.005,50,0.39764910510608126,0.8063192449733279,0.6033915890396223,0.796401796573562,4469,405,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_2hyperh_32hidden.pt
HyperRNN,0,1,8,2,64,400,0.005,50,0.41210208194596426,0.8228640678650777,0.6221089014333548,0.8091816514320845,4499,452,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_2hyperh_64hidden.pt
HyperRNN,1,2,8,2,64,400,0.005,50,0.404752505677087,0.8120178643930166,0.6273508324732104,0.8027780573402462,4389,537,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_2hyperh_64hidden.pt
HyperRNN,2,3,8,2,64,400,0.005,50,0.40194524611745563,0.813314332247557,0.6178052880710134,0.8035615722339442,4435,477,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_2hyperh_64hidden.pt
HyperRNN,3,4,8,2,64,400,0.005,50,0.4234610753399985,0.8204656862745098,0.6515440484661427,0.8106617766534017,4274,622,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_2hyperh_64hidden.pt
HyperRNN,4,0,8,2,64,400,0.005,50,0.3970634256090437,0.8042675420599097,0.6154213746251458,0.7946421290601301,4381,493,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_2hyperh_64hidden.pt
HyperRNN,0,1,8,4,2,400,0.005,50,0.4082741694790976,0.821450212078368,0.640030282860206,0.8159764952162227,4392,559,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_4hyperh_2hidden.pt
HyperRNN,1,2,8,4,2,400,0.005,50,0.4093146877629416,0.8152659358505887,0.6236647701093307,0.8005625490569699,4437,489,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_4hyperh_2hidden.pt
HyperRNN,2,3,8,4,2,400,0.005,50,0.4088008999824524,0.8098534201954397,0.6036514793299449,0.7996484440825288,4484,428,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_4hyperh_2hidden.pt
HyperRNN,3,4,8,4,2,400,0.005,50,0.42168343492916655,0.8180147058823529,0.6130665213562846,0.8139508885918785,4456,440,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_4hyperh_2hidden.pt
HyperRNN,4,0,8,4,2,400,0.005,50,0.40328627824783325,0.7979072630283135,0.622306000963176,0.7995314989036003,4286,588,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_4hyperh_2hidden.pt
HyperRNN,0,1,8,4,4,400,0.005,50,0.40725800820759367,0.8228640678650777,0.6341448140601897,0.8164262922296011,4435,516,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_4hyperh_4hidden.pt
HyperRNN,1,2,8,4,4,400,0.005,50,0.3937711332525526,0.821153065367438,0.6653970645857563,0.8115710392373348,4254,672,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_4hyperh_4hidden.pt
HyperRNN,2,3,8,4,4,400,0.005,50,0.3953422009944916,0.8106677524429967,0.6317345813366593,0.8108362520345137,4336,576,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_4hyperh_4hidden.pt
HyperRNN,3,4,8,4,4,400,0.005,50,0.4155076401574271,0.8235294117647058,0.6504137940178538,0.8177642462106254,4305,591,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_4hyperh_4hidden.pt
HyperRNN,4,0,8,4,4,400,0.005,50,0.38680545347077505,0.8159622486663931,0.6393060820127255,0.8241068624678374,4342,532,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_4hyperh_4hidden.pt
HyperRNN,0,1,8,4,8,400,0.005,50,0.4085682545389448,0.8202383356897597,0.6415286747183846,0.8160986936705773,4374,577,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_4hyperh_8hidden.pt
HyperRNN,1,2,8,4,8,400,0.005,50,0.4085729079587119,0.8183110028420625,0.6521259914096766,0.808645914002367,4304,622,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_4hyperh_8hidden.pt
HyperRNN,2,3,8,4,8,400,0.005,50,0.39675208926200867,0.8175895765472313,0.6382768109317342,0.8185242673479828,4358,554,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_4hyperh_8hidden.pt
HyperRNN,3,4,8,4,8,400,0.005,50,0.4253938751561301,0.8214869281045751,0.6205709169346824,0.8122277542656544,4445,451,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_4hyperh_8hidden.pt
HyperRNN,4,0,8,4,8,400,0.005,50,0.3940345517226628,0.8128846942962659,0.6400775398809637,0.8130516543402777,4311,563,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_4hyperh_8hidden.pt
HyperRNN,0,1,8,4,16,400,0.005,50,0.40436358962740215,0.8279135528176126,0.648964361748073,0.8183432328477576,4398,553,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_4hyperh_16hidden.pt
HyperRNN,1,2,8,4,16,400,0.005,50,0.3954988547733852,0.8215590742996346,0.6444951430634225,0.8103293656551389,4374,552,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_4hyperh_16hidden.pt
HyperRNN,2,3,8,4,16,400,0.005,50,0.39375618951661245,0.8196254071661238,0.652620070371727,0.8193905439127043,4296,616,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_4hyperh_16hidden.pt
HyperRNN,3,4,8,4,16,400,0.005,50,0.41878488659858704,0.826797385620915,0.675310329264764,0.8195843523388533,4201,695,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_4hyperh_16hidden.pt
HyperRNN,4,0,8,4,16,400,0.005,50,0.40140638181141447,0.8059089043906442,0.6154431861247137,0.8002206679325599,4395,479,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_4hyperh_16hidden.pt
HyperRNN,0,1,8,4,32,400,0.005,50,0.4060585583959307,0.8226620884669764,0.6577141267510453,0.8182944550863519,4308,643,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_4hyperh_32hidden.pt
HyperRNN,1,2,8,4,32,400,0.005,50,0.40962666273117065,0.8168899715793747,0.6702350214383485,0.8028006581968812,4191,735,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_4hyperh_32hidden.pt
HyperRNN,2,3,8,4,32,400,0.005,50,0.39377766847610474,0.8159609120521173,0.6383378589598829,0.8091892165973948,4344,568,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_4hyperh_32hidden.pt
HyperRNN,3,4,8,4,32,400,0.005,50,0.4260004929133824,0.8188316993464052,0.6345253672254547,0.8112040908061633,4350,546,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_4hyperh_32hidden.pt
HyperRNN,4,0,8,4,32,400,0.005,50,0.40143984130450655,0.7993434550677062,0.5999639614541231,0.7941215034369223,4429,445,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_4hyperh_32hidden.pt
HyperRNN,0,1,8,4,64,400,0.005,50,0.40383189065115793,0.8295293880024237,0.6763040429650782,0.8185883919089888,4266,685,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_4hyperh_64hidden.pt
HyperRNN,1,2,8,4,64,400,0.005,50,0.4016078327383314,0.8136419001218027,0.6229974829388506,0.8088836600301728,4427,499,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_4hyperh_64hidden.pt
HyperRNN,2,3,8,4,64,400,0.005,50,0.4063290740762438,0.8118892508143323,0.6111023659390347,0.7949797835166287,4460,452,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_4hyperh_64hidden.pt
HyperRNN,3,4,8,4,64,400,0.005,50,0.4289547715868269,0.8225081699346405,0.6562496506545337,0.8053874725430713,4266,630,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_4hyperh_64hidden.pt
HyperRNN,4,0,8,4,64,400,0.005,50,0.3968854716845921,0.8030365203118588,0.6081365816274303,0.7984483596636965,4413,461,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_4hyperh_64hidden.pt
HyperRNN,0,1,8,8,2,400,0.005,50,0.4088636892182486,0.8240759442536861,0.6431778457504915,0.8206451875149254,4397,554,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_8hyperh_2hidden.pt
HyperRNN,1,2,8,8,2,400,0.005,50,0.40806507212775095,0.8162809581810799,0.6422368055324899,0.7994300088930001,4342,584,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_8hyperh_2hidden.pt
HyperRNN,2,3,8,8,2,400,0.005,50,0.39455461502075195,0.8151465798045603,0.6236767461501902,0.8125594713745292,4418,494,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_8hyperh_2hidden.pt
HyperRNN,3,4,8,8,2,400,0.005,50,0.4214977536882673,0.8233251633986928,0.6281956823370153,0.8167342132896084,4420,476,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_8hyperh_2hidden.pt
HyperRNN,4,0,8,8,2,400,0.005,50,0.4014331230095455,0.8040623717685679,0.6248676128726514,0.8044986961432559,4324,550,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_8hyperh_2hidden.pt
HyperRNN,0,1,8,8,4,400,0.005,50,0.41720619797706604,0.8188244799030499,0.6459096544400466,0.8083016193200583,4339,612,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_8hyperh_4hidden.pt
HyperRNN,1,2,8,8,4,400,0.005,50,0.4115097905908312,0.8126268777913114,0.640287138264549,0.800485880957667,4322,604,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_8hyperh_4hidden.pt
HyperRNN,2,3,8,8,4,400,0.005,50,0.40237717969076975,0.8127035830618893,0.6453523278470833,0.8070215070689579,4278,634,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_8hyperh_4hidden.pt
HyperRNN,3,4,8,8,4,400,0.005,50,0.4215267130306789,0.8231209150326797,0.6356852591681899,0.8171725362337868,4379,517,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_8hyperh_4hidden.pt
HyperRNN,4,0,8,8,4,400,0.005,50,0.39278708185468403,0.8069347558473533,0.6188345025205915,0.8113043797243276,4384,490,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_8hyperh_4hidden.pt
HyperRNN,0,1,8,8,8,400,0.005,50,0.4040725401469639,0.8216521914764694,0.648807485353969,0.8152280614396553,4347,604,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_8hyperh_8hidden.pt
HyperRNN,1,2,8,8,8,400,0.005,50,0.4050556080681937,0.8085667884693464,0.6319845075498098,0.7979985380617155,4334,592,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_8hyperh_8hidden.pt
HyperRNN,2,3,8,8,8,400,0.005,50,0.4023406888757433,0.8163680781758957,0.6179175458087249,0.802185595087097,4460,452,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_8hyperh_8hidden.pt
HyperRNN,3,4,8,8,8,400,0.005,50,0.4262328829084124,0.8208741830065359,0.6316136133851245,0.8122100757601951,4382,514,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_8hyperh_8hidden.pt
HyperRNN,4,0,8,8,8,400,0.005,50,0.3964754470757076,0.8081657775954042,0.6326181309577306,0.8100007708382234,4314,560,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_8hyperh_8hidden.pt
HyperRNN,0,1,8,8,16,400,0.005,50,0.4016797798020499,0.8246818824479903,0.6514555842915284,0.814602334219124,4358,593,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_8hyperh_16hidden.pt
HyperRNN,1,2,8,8,16,400,0.005,50,0.4090102272374289,0.8174989849776695,0.6268684727539806,0.8039754032754511,4438,488,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_8hyperh_16hidden.pt
HyperRNN,2,3,8,8,16,400,0.005,50,0.3997508031981332,0.8171824104234527,0.6296766069001426,0.8024010290376713,4402,510,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_8hyperh_16hidden.pt
HyperRNN,3,4,8,8,16,400,0.005,50,0.4215800549302782,0.8220996732026143,0.6316185529675321,0.8121318223757363,4392,504,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_8hyperh_16hidden.pt
HyperRNN,4,0,8,8,16,400,0.005,50,0.39735653570720125,0.8063192449733279,0.625966491092357,0.8122298813082637,4337,537,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_8hyperh_16hidden.pt
HyperRNN,0,1,8,8,32,400,0.005,50,0.40892486912863596,0.8244799030498889,0.6317708359796963,0.812484820462271,4461,490,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_8hyperh_32hidden.pt
HyperRNN,1,2,8,8,32,400,0.005,50,0.4065688805920737,0.8177019894437678,0.6463620237681098,0.8086861210511871,4331,595,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_8hyperh_32hidden.pt
HyperRNN,2,3,8,8,32,400,0.005,50,0.3972009633268629,0.8118892508143323,0.6234360857417033,0.8077957070622982,4392,520,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_8hyperh_32hidden.pt
HyperRNN,3,4,8,8,32,400,0.005,50,0.4310634859970638,0.8165849673202614,0.6186468195978712,0.7996024416095864,4415,481,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_8hyperh_32hidden.pt
HyperRNN,4,0,8,8,32,400,0.005,50,0.41260818924222675,0.8052933935166188,0.6239433505784633,0.8031105676963265,4340,534,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_8hyperh_32hidden.pt
HyperRNN,0,1,8,8,64,400,0.005,50,0.40648102334567476,0.8267016764290043,0.6436925527536571,0.8177600591430357,4416,535,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_8hyperh_64hidden.pt
HyperRNN,1,2,8,8,64,400,0.005,50,0.4053365928786142,0.8150629313844905,0.6221020644696302,0.8029436304667539,4444,482,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_8hyperh_64hidden.pt
HyperRNN,2,3,8,8,64,400,0.005,50,0.4000186494418553,0.810871335504886,0.6068327879373132,0.7982106621137955,4475,437,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_8hyperh_64hidden.pt
HyperRNN,3,4,8,8,64,400,0.005,50,0.42407308306012836,0.8218954248366013,0.6341568483800379,0.8159051433791787,4377,519,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_8hyperh_64hidden.pt
HyperRNN,4,0,8,8,64,400,0.005,50,0.39050104362624033,0.8069347558473533,0.6301219535469588,0.8119930530373877,4318,556,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_8hyperh_64hidden.pt
HyperRNN,0,1,8,16,2,400,0.005,50,0.41738358565739225,0.8188244799030499,0.6131870169858392,0.8053012788919318,4513,438,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_16hyperh_2hidden.pt
HyperRNN,1,2,8,16,2,400,0.005,50,0.4075724908283779,0.8156719447827853,0.6404176238732974,0.8004004721955772,4347,579,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_16hyperh_2hidden.pt
HyperRNN,2,3,8,16,2,400,0.005,50,0.3983586643423353,0.8112785016286646,0.6183350436871798,0.8096717987372644,4415,497,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_16hyperh_2hidden.pt
HyperRNN,3,4,8,16,2,400,0.005,50,0.4252566567489079,0.8188316993464052,0.6154819771536515,0.8140656688883522,4450,446,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_16hyperh_2hidden.pt
HyperRNN,4,0,8,16,2,400,0.005,50,0.3938257694244385,0.8038572014772261,0.6175536965658537,0.8061324518182734,4365,509,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_16hyperh_2hidden.pt
HyperRNN,0,1,8,16,4,400,0.005,50,0.40726640820503235,0.8212482326802666,0.6447934820716321,0.8169098780047862,4365,586,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_16hyperh_4hidden.pt
HyperRNN,1,2,8,16,4,400,0.005,50,0.4031233404363905,0.817092976045473,0.6599633691309259,0.8066358112945846,4250,676,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_16hyperh_4hidden.pt
HyperRNN,2,3,8,16,4,400,0.005,50,0.390256187745503,0.8167752442996743,0.6522734588400068,0.8167533700025126,4274,638,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_16hyperh_4hidden.pt
HyperRNN,3,4,8,16,4,400,0.005,50,0.4194797362600054,0.8180147058823529,0.6302055724209075,0.8136810314056049,4366,530,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_16hyperh_4hidden.pt
HyperRNN,4,0,8,16,4,400,0.005,50,0.3918485939502716,0.8091916290521133,0.6315628757371605,0.8114807306554925,4329,545,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_16hyperh_4hidden.pt
HyperRNN,0,1,8,16,8,400,0.005,50,0.4177943595818111,0.8168046859220359,0.6232067821412421,0.802913963142304,4443,508,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_16hyperh_8hidden.pt
HyperRNN,1,2,8,16,8,400,0.005,50,0.405765746320997,0.8209500609013398,0.6566620207962843,0.8007182577211893,4301,625,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_16hyperh_8hidden.pt
HyperRNN,2,3,8,16,8,400,0.005,50,0.40417408517428804,0.8143322475570033,0.6169962755657538,0.8038747587089301,4448,464,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_16hyperh_8hidden.pt
HyperRNN,3,4,8,16,8,400,0.005,50,0.4314055017062596,0.8237336601307189,0.625785166122056,0.8099807642261924,4436,460,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_16hyperh_8hidden.pt
HyperRNN,4,0,8,16,8,400,0.005,50,0.4007954682622637,0.8001641362330735,0.6093810763925465,0.799997967564813,4381,493,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_8pdim_16hyperh_8hidden.pt
HyperRNN,0,1,8,16,16,400,0.005,50,0.4147049273763384,0.8202383356897597,0.6370152074833215,0.806035993923104,4398,553,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_8pdim_16hyperh_16hidden.pt
HyperRNN,1,2,8,16,16,400,0.005,50,0.41318983691079275,0.8132358911896062,0.6421063199237415,0.7938498449031821,4317,609,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_8pdim_16hyperh_16hidden.pt
HyperRNN,2,3,8,16,16,400,0.005,50,0.39908891916275024,0.8110749185667753,0.6352561948612696,0.8130619824161497,4320,592,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_8pdim_16hyperh_16hidden.pt
HyperRNN,3,4,8,16,16,400,0.005,50,0.4351423425333841,0.8163807189542484,0.6067121385558065,0.8016014126165772,4476,420,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_8pdim_16hyperh_16hidden.pt
