participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC,Condition
393,172.2960271713521,"[0.16032545784232197, 0.7061659779034625]",[0.20190998 0.9999    ],,348.5920543427042,355.6349761784287,NoFB
394,160.4489234434678,"[2.7190642484865912, 0.9252146218262617]",[0.94105874 0.39175302],,324.8978468869356,331.9407687226601,NoFB
395,156.12159428129164,"[3.934859089366917, 0.5751147614211967]",[4.99990000e+00 4.09543645e-04],,316.24318856258327,323.28611039830776,NoFB
396,163.7896287253383,"[4.308020428992994, 0.011518196794742664]",[4.99990000e+00 1.67237806e-04],,331.5792574506766,338.6221792864011,NoFB
397,112.91451316251573,"[0.09660484544708055, 0.5488410648695417]",[1.3140652  0.60329297],,229.82902632503146,236.87194816075595,NoFB
398,71.39788859625118,"[1.7355701346817132, 0.39698989273885743]",[3.89606578 0.00466483],,146.79577719250236,153.83869902822684,NoFB
399,161.45166354518287,"[3.0076324742003258, 0.6292092788298351]",[0.78853573 0.51878385],,326.90332709036574,333.9462489260902,NoFB
400,173.28679851594293,"[0.8167585216714771, 0.8452434080029239]",[0.0001 0.0001],,350.57359703188587,357.61651886761035,NoFB
401,153.72308577574773,"[0.31975901752544345, 0.42476017012043]",[0.86220598 0.53826198],,311.44617155149547,318.48909338721995,NoFB
402,150.75897353957566,"[0.7597277741306192, 0.5080562518804804]",[1.05989673 0.51499602],,305.5179470791513,312.5608689148758,NoFB
403,171.65079619622514,"[0.14528575066796998, 0.27537617835719413]",[0.63620941 0.12775239],,347.3015923924503,354.3445142281748,NoFB
404,173.005036066559,"[1.112799536955711, 0.22240546693515273]",[0.23503729 0.23027429],,350.010072133118,357.0529939688425,NoFB
405,172.4994288405153,"[4.274162200958617, 0.44267872282613874]",[0.17925869 0.9999    ],,348.9988576810306,356.04177951675507,NoFB
406,134.18548518889182,"[1.1501607751648064, 0.6142439162482427]",[1.39673013 0.29416825],,272.37097037778364,279.4138922135081,NoFB
407,147.79397782974485,"[0.15560449794143558, 0.11377090563705959]",[0.94942096 0.46193049],,299.5879556594897,306.6308774952142,NoFB
408,20.800128774460557,"[1.9299100987571645, 0.06959378081973407]",[4.9999     0.03860506],,45.600257548921114,52.643179384645606,NoFB
409,137.02971200329966,"[1.7566252965167146, 0.5136786416941655]",[0.96022302 0.82411079],,278.05942400659933,285.1023458423238,NoFB
410,172.35489347092295,"[0.45085231689022326, 0.8342154263598174]",[0.20252816 0.9999    ],,348.7097869418459,355.7527087775704,NoFB
411,137.47410226675183,"[0.19725710584944792, 0.9400802275894715]",[0.92458553 0.9999    ],,278.94820453350366,285.99112636922814,NoFB
412,172.17613341565357,"[2.580377590174334, 0.05308278051912229]",[4.99990000e+00 1.25992199e-04],,348.35226683130713,355.3951886670316,NoFB
413,111.60673122802766,"[1.2708287093919988, 0.9458232630186517]",[1.26876843 0.9999    ],,227.2134624560553,234.2563842917798,NoFB
414,173.28679563139096,"[3.6732741067121975, 0.8541608742046409]",[0.0001 0.0001],,350.5735912627819,357.6165130985064,NoFB
415,147.13835623030897,"[1.729081481126805, 0.5134275503167934]",[1.45043763 0.13893016],,298.27671246061794,305.31963429634243,NoFB
416,117.78312418349367,"[2.4969262740272367, 0.3963659122879655]",[2.06339752 0.03479924],,239.56624836698734,246.60917020271182,NoFB
417,158.2345285190743,"[2.5441368410812926, 0.7890716728581486]",[0.97910032 0.27360682],,320.4690570381486,327.5119788738731,NoFB
418,169.49142388924776,"[0.49358136405729297, 0.8657610291844906]",[0.37088342 0.9999    ],,342.9828477784955,350.02576961422,NoFB
419,140.18642905407057,"[3.742720112513876, 0.5367285221380674]",[2.05680159 0.01525428],,284.37285810814114,291.41577994386563,NoFB
420,150.01120907291522,"[1.0951396095361645, 0.5330925403353309]",[1.30098602 0.10345211],,304.02241814583044,311.0653399815549,NoFB
421,165.9166737072487,"[0.8105164093369014, 0.38508101446844084]",[0.85236998 0.48846112],,335.8333474144974,342.87626925022187,NoFB
422,165.34626233238552,"[2.439531865052566, 0.6937535360688118]",[1.13820121 0.06234832],,334.69252466477104,341.7354465004955,NoFB
423,173.28679654147152,"[4.270746464891898, 0.25021234705246204]",[0.0001 0.0001],,350.57359308294303,357.6165149186675,NoFB
424,87.17959722852626,"[0.8200375914584703, 0.7057020856934424]",[1.6087068  0.69169445],,178.35919445705252,185.402116292777,NoFB
425,142.9779714072021,"[2.8709021023009513, 0.4855713024005899]",[0.91368591 0.69604851],,289.9559428144042,296.99886465012867,NoFB
426,172.43660561676845,"[4.494404011205971, 0.8938592513119388]",[0.19842307 0.9999    ],,348.8732112335369,355.9161330692614,NoFB
